"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"GPC4",0.511098668667158,10.4486973591062,3.398772693069,0.0037023899987887,0.0179597291127682,-2.79386495888709,0.0571813587949559,"GPC4",0.00738384163099313,0.313511587875793,2.43151783588002,"","","+"
"CACNG1",0.508553784986582,14.4149295390978,2.70181024009328,0.0124857467346373,0.0470186936243841,-4.40242796729209,0.107627784319916,"CACNG1",0.0193309478800444,0.490494775037578,1.90358547870034,"","","+"
"FTH1",0.50797297004377,15.094193233335,3.15021335143354,0.0043483635956946,0.0205702753898809,-3.39987605830537,0.0631441858953606,"FTH1",0.00845712398172051,0.337161679165153,2.36167414880797,"","","+"
"CCAR2",0.505552649153808,10.6418689883775,2.52371162743513,0.0202394700925159,0.0677003593145156,-4.71704075569724,0.139217710371923,"CCAR2",0.0278338681168818,0.581957841223299,1.69380086233169,"","","+"
"LSM2",0.504698273872648,12.858273853123,4.43009231586114,0.000178688702948477,0.00176766595798398,-0.270854957185422,0.0128363004548009,"LSM2",0.000726746233659628,0.10587173458686,3.74790290357844,"+","","+"
"ADSL",0.501284898392738,14.9923123855243,6.26992729001141,1.80072652026321e-06,4.29473275082776e-05,4.35293755582635,0.00131929742387165,"ADSL",1.7657073934933e-05,0.017400134687192,5.74455223929546,"+","+","+"
"RRM2B",0.497646856180227,11.0355257277889,2.31503577241001,0.02952565311824,0.0916512139093305,-5.19976592015837,0.173260513472209,"RRM2B",0.0376808605823377,0.673031309334133,1.5298004868555,"","","+"
"PTGES3",0.495656343661503,14.1214978622924,5.91637267496673,4.26961277834101e-06,8.98761468603526e-05,3.47880740140513,0.00218030872069341,"PTGES3",3.69510715141536e-05,0.0267813028267148,5.36961151042119,"+","+","+"
"RPS6",0.49541279261285,12.8879468566105,3.52406776610381,0.00174508649314245,0.0105461376511649,-2.51646096303014,0.0430091476841148,"RPS6",0.00433586774866746,0.251544321437721,2.7581830428804,"+","","+"
"PRPS1",0.495214378772229,13.3485866359236,3.67306826242833,0.00120546009673147,0.00771818075356927,-2.15535726517152,0.0358546028546657,"PRPS1",0.00317320066499325,0.222594085401417,2.9188471611108,"+","","+"
"COL4A1",0.494923723824533,13.6116434641523,1.98639936758789,0.0585805659020114,0.153814293221612,-5.81477877938828,0.245545514238528,"COL4A1",0.0632381688276178,0.833631389977066,1.23224643724756,"","",""
"SRSF4",0.494754067816054,12.4502857502664,2.15311549250635,0.0420892793988632,0.120459517639547,-5.49178141377443,0.208594689727288,"SRSF4",0.0495249118520329,0.760824550491994,1.375828509647,"","","+"
"MTPN",0.491474045313247,14.5569001171018,3.43217509217643,0.00218895244913476,0.0123080194684159,-2.73683475780084,0.0492941279780113,"MTPN",0.00506023592980325,0.282468629655885,2.65976367255847,"+","","+"
"RCN2",0.488318594578942,12.3064696302413,3.81938739426704,0.000836150663087772,0.00592342375682476,-1.79678935651167,0.0314119076036529,"RCN2",0.00243531640477593,0.204320180821943,3.07771546149364,"+","","+"
"RPL12",0.487812932674082,12.5330863118152,2.19930724957247,0.0387227810979525,0.113006454789863,-5.38829007914525,0.204734870151124,"RPL12",0.0464607099700134,0.751219485092972,1.41203345890186,"","","+"
"SLC2A1",0.484323755678004,12.50049345313,1.69548079019009,0.102985068669472,0.231237686539807,-6.30201585094615,0.33255472542943,"SLC2A1",0.0950694994232011,0.999999587592129,0.987225737086274,"","",""
"KIFBP",0.483595301882557,11.3275781379669,3.06672332980835,0.00567058667215831,0.0253978388978358,-3.58245861983028,0.0819719093369214,"KIFBP",0.0104418958110995,0.400387787428252,2.24637200719166,"","","+"
"BANF1",0.483288120460708,15.0828263897776,4.4194500912744,0.000183580641789942,0.00178971450443063,-0.297718420554878,0.0156441480379407,"BANF1",0.000735811124011447,0.124370976901629,3.7361731162015,"+","","+"
"ATXN10",0.481104061311351,11.141459042439,3.29082688875249,0.0030936247894603,0.0158324784118055,-3.0718784598782,0.0620374287168035,"ATXN10",0.00650925815667109,0.333116549695106,2.50953236088499,"","","+"
"IGKV3-20",0.480023255347099,13.5456206254345,1.42898760006499,0.165958396543295,0.325101253187481,-6.69447421472097,0.422261505007937,"IGKV3-20",0.133659931756274,0.999999587592129,0.780000769888877,"","",""
"PGM1",0.478519344420175,19.4926431967698,5.49920060640173,1.2010427886811e-05,0.000209545546913329,2.43449633100501,0.00442052193156459,"PGM1",8.615113976234e-05,0.0466846264506932,4.92044152002668,"+","+","+"
"ATIC",0.478401115261295,14.6743402852241,5.41097415152366,1.49748064474781e-05,0.000244902263158184,2.212226790822,0.00491912009862069,"ATIC",0.00010068746109017,0.0511946244445543,4.82463878224987,"+","","+"
"DCUN1D1",0.47796569814661,13.8645324607752,5.39566167090135,1.55601625016679e-05,0.000251599915704935,2.17360923425013,0.00503439950582701,"DCUN1D1",0.000103441088686338,0.0518289618189817,4.80798587179304,"+","","+"
"METTL26",0.476292986997912,12.068885435965,3.27601761443946,0.00320714640740682,0.0161190515157877,-3.10668366456707,0.0648906115943043,"METTL26",0.00662707788558903,0.342020129618598,2.49388121391704,"","","+"
