"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated"
"ACTN4",0.011700414512676,12.9802600592642,0.15803646967223,0.875102892511998,0.955290283647138,-6.13882286754341,0.998440220865458,"ACTN4",0.641974325062281,0.99999999892378,0.0579408806656058,"no"
"MYCBP",0.0115859631323545,12.3558916767017,0.15973635523905,0.873785764766454,0.95499929945675,-6.12781762322907,0.998438042358681,"MYCBP",0.641778777821378,0.99999999892378,0.0585950348538898,"no"
"SERPINB1",0.0115717358182366,14.3869929598602,0.15125127431487,0.880422719241212,0.956300077565058,-6.13984615864294,0.998527388650364,"SERPINB1",0.642652926928128,0.99999999892378,0.0553087590380629,"no"
"LIMCH1",0.0112368183979843,12.2997466510399,0.153354574726432,0.878773051634869,0.956300077565058,-6.13953375169506,0.998548935459859,"LIMCH1",0.642652926928128,0.99999999892378,0.0561232695777911,"no"
"BCS1L",0.0111153518057723,13.1900983047951,0.106950407778829,0.915282052203864,0.969980005066414,-6.14542456961425,0.999016519563688,"BCS1L",0.651846113936223,0.99999999892378,0.0384450536493435,"no"
"RTN4",0.0110143753483101,15.6656446697119,0.130419225388228,0.896789545201391,0.963998605076663,-6.14270760614311,0.998800878838864,"RTN4",0.647826492584388,0.99999999892378,0.0473094634012765,"no"
"ATP1B4",0.0108319208066963,11.7509676454371,0.0397862491785803,0.968455923367936,0.989740668936462,-6.08909341716039,0.99965287220765,"ATP1B4",0.665125678344984,0.99999999892378,0.0139201402248738,"no"
"PCBD1",0.01058157195361,14.6638506479241,0.120053650802439,0.90495070286516,0.967719909629175,-6.14397382043621,0.998943725775749,"PCBD1",0.650327284248812,0.99999999892378,0.043375078316083,"no"
"CFL2",0.0105651784510705,17.5071290442118,0.150614135773998,0.880922547932098,0.956300077565058,-6.13993994342456,0.998661384566295,"CFL2",0.642652926928128,0.99999999892378,0.0550622737495493,"no"
"ARHGEF6",0.0104979987083844,9.87584816936951,0.073871854361311,0.94160020721867,0.980166221111845,-5.9449837513831,0.999368487633518,"ARHGEF6",0.658691456428076,0.99999999892378,0.0261334545890959,"no"
"ERN1",0.0102733851467178,13.0609146663057,0.0734631233709242,0.941748328990569,0.980166221111845,-6.14837151651612,0.999383610165654,"ERN1",0.658691456428076,0.99999999892378,0.0260651417228564,"no"
"STUB1",0.0101365735226864,12.6813355711244,0.144040841652471,0.886082051699647,0.958978900727425,-6.14088442225328,0.998774775981855,"STUB1",0.644453150086534,0.99999999892378,0.0525260603359241,"no"
"HAGH",0.0100310075216807,15.9499322995857,0.165021544310153,0.869632434869621,0.95499929945675,-6.1377225836334,0.998599803463891,"HAGH",0.641778777821378,0.99999999892378,0.0606642706441575,"no"
"PPIE",0.00990474943087172,11.1252074242969,0.0988683787803206,0.921670931881005,0.971545629474565,-6.13548967286201,0.999192425309899,"PPIE",0.652898245094604,0.99999999892378,0.0354241092907736,"no"
"GDI1",0.00988414173116503,12.7877311810278,0.120264422415887,0.904784649123216,0.967719909629175,-6.14394911662716,0.999011498270138,"GDI1",0.650327284248812,0.99999999892378,0.043454776404479,"no"
"VAPB",0.00955293299369586,15.4564055447114,0.184444417635221,0.854455773847412,0.946381240411073,-6.13441334508243,0.998498542380165,"VAPB",0.63598726844051,0.99999999892378,0.0683104112008129,"no"
"PCYT2",0.00914178726268844,13.90503216265,0.105759735084891,0.916221606968776,0.969980005066414,-6.14554810063497,0.99920044072475,"PCYT2",0.651846113936223,0.99999999892378,0.0379994706076738,"no"
"NIPSNAP3B",0.0089261328154624,15.1566609116533,0.0402833956583623,0.968037267849606,0.989740668936462,-6.15021263362064,0.99971007935448,"NIPSNAP3B",0.665125678344984,0.99999999892378,0.0141079227433833,"no"
"PSMA6",0.00890046489733543,14.9618444324674,0.141435760475017,0.888128222317802,0.958978900727425,-6.14124708257965,0.998944613705229,"PSMA6",0.644453150086534,0.99999999892378,0.0515243290129851,"no"
"DAP3",0.00888223784474107,11.1896202670231,0.077949830715538,0.938220132397776,0.978968020884107,-6.11913473656549,0.999433734088153,"DAP3",0.657886241724588,0.99999999892378,0.0276952521653978,"no"
"FKBP5",0.00877517325929311,11.4620693430749,0.0780954493426019,0.938082576463574,0.978968020884107,-6.14802904175522,0.999439271891689,"FKBP5",0.657886241724588,0.99999999892378,0.0277589303586889,"no"
"PSMA1",0.00867028262693026,15.367769224441,0.134305835810782,0.893732343064918,0.961788109390131,-6.14220583952499,0.999026377205674,"PSMA1",0.646340994929166,0.99999999892378,0.0487925252023,"no"
"TMEM143",0.00818416699686075,13.4998358323604,0.0796275795086342,0.93687043205559,0.978968020884107,-6.14791116309665,0.999466450518769,"TMEM143",0.657886241724588,0.99999999892378,0.028320467313062,"no"
"SLC2A4",0.00801148842186628,12.3677962199885,0.0631140690434733,0.949942450563523,0.98325096287229,-6.14906102239578,0.999588663650413,"SLC2A4",0.660764465065924,0.99999999892378,0.0223027043530038,"no"
"TMEM38A",0.00780465269449948,11.180725404533,0.068276299957546,0.94588852089593,0.981715534364239,-6.09706159272937,0.999565917045345,"TMEM38A",0.659732626161027,0.99999999892378,0.0241600450069071,"no"
"AGL",0.007599646591256,18.011711947408,0.0686443266908893,0.945562994380091,0.981715534364239,-6.1487055662045,0.999574702012787,"AGL",0.659732626161027,0.99999999892378,0.0243095327096539,"no"
"GDI2",0.00755582254499032,15.8216985982065,0.128299068842584,0.898457927256253,0.964353761831637,-6.14297511511326,0.999191284470088,"GDI2",0.64806516508213,0.99999999892378,0.0465022551028741,"no"
"TTC1",0.00741604439753552,10.4067476981463,0.0628590599245479,0.950168984586265,0.98325096287229,-6.10947933196346,0.999620997528745,"TTC1",0.660764465065924,0.99999999892378,0.0221991499248936,"no"
"GNAS",0.00738294864147448,12.7368996255404,0.100156920055237,0.92064436386693,0.971433136904281,-6.14611083049786,0.999389753313894,"GNAS",0.652822647820017,0.99999999892378,0.03590810122308,"no"
"CCDC51",0.0073313169927367,12.0652080591466,0.0717813809352558,0.943100045966575,0.980864874647055,-6.11407763633654,0.999570602343593,"CCDC51",0.65916096568552,0.99999999892378,0.0254422339789622,"no"
"SERPINB6",0.00727134715105571,14.7649841438977,0.0743477750530689,0.941048166391573,0.980166221111845,-6.14830772976775,0.999558283593352,"SERPINB6",0.658691456428076,0.99999999892378,0.026388147175588,"no"
"HINT3",0.00723751682001961,13.2215899461812,0.116355408697729,0.907865007297339,0.968680538874252,-6.14440023229098,0.99930066929661,"HINT3",0.650972846463565,0.99999999892378,0.0419787230034889,"no"
"CUTA",0.0072314164624725,14.19076857489,0.106038207321667,0.916001854837569,0.969980005066414,-6.1455193332748,0.999365739242231,"CUTA",0.651846113936223,0.99999999892378,0.0381036469163142,"no"
"TXNL1",0.00700776172754658,14.7859155196556,0.0994874255296156,0.921173022552435,0.971433136904281,-6.14617602521995,0.999424776433252,"TXNL1",0.652822647820017,0.99999999892378,0.0356587892577101,"no"
"FKBP7",0.00698168570876234,10.9755327485633,0.0681494286057316,0.945961066411327,0.981715534364239,-6.13972298128264,0.999612215569987,"FKBP7",0.659732626161027,0.99999999892378,0.0241267377955404,"no"
"PRMT5",0.0068547205475582,12.2149276310335,0.123119848667482,0.902535464266042,0.96621230727033,-6.14361017474318,0.999297313956539,"PRMT5",0.649314145077035,0.99999999892378,0.0445357239015945,"no"
"PCCA",0.00664774900214482,13.8663318081909,0.0562962753262514,0.955343651172129,0.985775141850125,-6.14945817338404,0.999696349288337,"PCCA",0.662460764215378,0.99999999892378,0.0198403781947046,"no"
"SSR4",0.00663656182720374,12.2596343474424,0.0844935969798143,0.933021698655797,0.977327521692654,-6.14752160010214,0.999540014088543,"SSR4",0.656783793202682,0.99999999892378,0.0301082560424635,"no"
"PGLS",0.00646749561483162,13.1617114748687,0.0918435840431957,0.927211384023549,0.974890744033513,-6.14688939236779,0.999511346797161,"PGLS",0.655146229501017,0.99999999892378,0.0328212448742073,"no"
"PIN4",0.00643436667766828,11.4910563688886,0.051524740012297,0.959129739267924,0.986856187833485,-6.13896094037813,0.999731536823663,"PIN4",0.663187248905329,0.99999999892378,0.0181226428427448,"no"
"SRPRB",0.00613983637535398,10.4916801354378,0.065260189248214,0.948242727604365,0.982542114909468,-6.14892662322478,0.999673753052085,"SRPRB",0.66028810494765,0.99999999892378,0.023080479364329,"no"
"DCUN1D1",0.0057405967719184,13.8675275547431,0.0598835761516915,0.952501435325489,0.984457786465113,-6.14925485794184,0.999720680538284,"DCUN1D1",0.661575474844558,0.99999999892378,0.0211343612130046,"no"
"ECHDC1",0.00572769425581221,11.9905691363584,0.0515801808988286,0.959085802464061,0.986856187833485,-6.13895815333921,0.999760755700408,"ECHDC1",0.663187248905329,0.99999999892378,0.018142537907776,"no"
"TMX4",0.00556456077849887,13.7933016103406,0.0607253622369121,0.951834577750614,0.984290756223022,-6.14920532997554,0.999725348622037,"TMX4",0.661463227155277,0.99999999892378,0.0214385224270265,"no"
"RIDA",0.00501865033088222,13.4735839070323,0.0497011787363061,0.960570443732792,0.987281493505041,-6.14979920426931,0.999798130319821,"RIDA",0.663473062888907,0.99999999892378,0.0174707805132471,"no"
"SEPTIN11",0.00488842223151487,11.4914296212194,0.059574604577029,0.952746209276341,0.984457786465113,-6.14927286340705,0.999763395519054,"SEPTIN11",0.661575474844558,0.99999999892378,0.0210227704945435,"no"
"IMPDH2",0.0047058272586753,14.3816629026932,0.0700386880985276,0.944459050763699,0.981216375982611,-6.14861123473206,0.999731131307234,"IMPDH2",0.659397181667735,0.99999999892378,0.02481686718936,"no"
"LRRC39",0.00470193667208818,13.152075915734,0.0245937007567879,0.980482825904827,0.994467791104767,-6.15070922529189,0.999907328421178,"LRRC39",0.668302399720082,0.99999999892378,0.00856000901311414,"no"
"VPS4A",0.00462186952054289,12.7700913444597,0.0719731108970412,0.942927712575557,0.980864874647055,-6.14847722647302,0.999728429686868,"VPS4A",0.65916096568552,0.99999999892378,0.0255216001925677,"no"
"ANXA2",0.00437551788968626,15.9546166460842,0.0480160138274031,0.961906272427135,0.987598213464185,-6.14987953739405,0.999830076924121,"ANXA2",0.663685905085133,0.99999999892378,0.0168672432956448,"no"
"LEMD2",0.00437473532906907,11.9774291928423,0.0259262498224243,0.979471584504193,0.994467791104767,-5.99360768101137,0.99990926312818,"LEMD2",0.668302399720082,0.99999999892378,0.00900815882395243,"no"
"HBS1L",0.00418138029773729,9.4345302266367,0.0210036168604937,0.983344274706444,0.995079517016033,-6.08964874987329,0.999929772037916,"HBS1L",0.668713491862157,0.99999999892378,0.00729440645180718,"no"
"ATP6V0D1",0.00409871754881586,9.48172761248735,0.0183049595422666,0.985502086919855,0.996214066125505,-6.00640218126153,0.999940143977864,"ATP6V0D1",0.669475931731244,0.99999999892378,0.00634245171247558,"no"
"CNN3",0.00406190617812641,12.097589406567,0.0463602022521442,0.963218940294896,0.987890503333399,-6.14995577272514,0.999847793516217,"CNN3",0.663882329768524,0.99999999892378,0.0162749862350406,"no"
"HGH1",0.00401589904882194,12.2003808792309,0.0351656402563692,0.972096101209266,0.992282929668555,-6.15040100881332,0.999886354066002,"HGH1",0.666834128797749,0.99999999892378,0.0122907986932693,"no"
"ANXA7",0.00383931300644136,16.4257110757048,0.0649838556265668,0.94846156982069,0.982542114909468,-6.1489441804165,0.999796867198111,"ANXA7",0.66028810494765,0.99999999892378,0.0229802613519503,"no"
"ADA",0.00366916507109494,11.7516737401865,0.0110964328076935,0.991250489194579,0.997130202494058,-5.7896936050545,0.99996775585127,"ADA",0.670091593836192,0.99999999892378,0.0038165853445,"no"
"HYOU1",0.00332852112357429,11.4039750617037,0.0526039670450807,0.958269676142714,0.986675527256945,-6.14965432978751,0.999858128385117,"HYOU1",0.663065841356571,0.99999999892378,0.0185122546173351,"no"
"NXN",0.0032616874297684,12.9255241290764,0.0444883882864672,0.964702970810025,0.988709088107111,-6.15003873206019,0.999882798041875,"NXN",0.664432435235527,0.99999999892378,0.0156063840605648,"no"
"AGO2",0.00321046192869545,11.108503215737,0.0359032218913056,0.971521351440783,0.992170051790215,-6.12146684134738,0.999907247531078,"AGO2",0.666758272588382,0.99999999892378,0.0125476503282068,"no"
"SQSTM1",0.00320037727074585,11.3103523474577,0.02410645253231,0.980871618843672,0.994467791104767,-6.14170439982373,0.999938190797784,"SQSTM1",0.668302399720082,0.99999999892378,0.00838783143388371,"no"
"LZIC",0.00313713490480261,11.6489208858984,0.030411509506825,0.975872887021247,0.994047561962609,-6.13099585854272,0.999923384878294,"LZIC",0.66801999726658,0.99999999892378,0.010606747969007,"no"
"FCGRT",0.00309298502492972,10.1090621643077,0.0171381913135963,0.986413404667434,0.996338072955226,-6.06576611980983,0.999957689671133,"FCGRT",0.669559266820248,0.99999999892378,0.00594103461432934,"no"
"PSMD14",0.0029722602181792,12.9112064244395,0.0335973304825155,0.973340064129512,0.992675833156545,-6.15045362015116,0.999919687531238,"PSMD14",0.667098167860884,0.99999999892378,0.0117354000477521,"no"
"CHORDC1",0.00296562937839973,11.3857710496775,0.0281027144466136,0.977698829639903,0.994467791104767,-6.15061901342517,0.99993311661352,"CHORDC1",0.668302399720082,0.99999999892378,0.00979490468962951,"no"
"PRKN",0.00289798075734815,10.7221362860263,0.0182847106063396,0.985488873186867,0.996214066125505,-6.15084120229464,0.999957639828743,"PRKN",0.669475931731244,0.99999999892378,0.00634827482525299,"no"
"APRT",0.00272963134077919,13.1439100982126,0.0303124056057415,0.975945837069278,0.994047561962609,-6.15055604064371,0.999933540628968,"APRT",0.66801999726658,0.99999999892378,0.0105742840901252,"no"
"CCDC90B",0.00245045467149296,10.8303630140503,0.0221082412128487,0.982468457629909,0.994936358237246,-6.08791243209792,0.999956659649556,"CCDC90B",0.668617286277361,0.99999999892378,0.0076813838504224,"no"
"ITGA6",0.00243346786635534,10.8125682891624,0.0216927456424541,0.982857699708525,0.994936358237246,-5.88576382070534,0.999957923961358,"ITGA6",0.668617286277361,0.99999999892378,0.0075093557232373,"no"
"TPP1",0.00241317082555703,14.660557455696,0.0254254718377135,0.979822888321615,0.994467791104767,-6.1506889279791,0.999950812463237,"TPP1",0.668302399720082,0.99999999892378,0.00885241979326675,"no"
"G3BP2",0.00222687584243353,13.0292045212946,0.0304864593156546,0.975807761730409,0.994047561962609,-6.15055087797676,0.99994546601602,"G3BP2",0.66801999726658,0.99999999892378,0.0106357317625101,"no"
"RAP1A",0.00220686213235233,13.0360247542534,0.0389079271362678,0.969128056771626,0.990076607963358,-6.150265773114,0.999930798459165,"RAP1A",0.665351436142112,0.99999999892378,0.0136188331919645,"no"
"ADH5",0.00208506733148539,14.0268172435116,0.0223870784466053,0.982233653212414,0.994936358237246,-6.1507598016022,0.999962623650444,"ADH5",0.668617286277361,0.99999999892378,0.00778519018601666,"no"
"MFN1",0.00199773149949323,10.3819313901535,0.0164151520816451,0.986975508486118,0.996338072955226,-6.12867605047511,0.999973809975221,"MFN1",0.669559266820248,0.99999999892378,0.00569362408953516,"no"
"CPNE3",0.001984019358094,11.2444639861397,0.0252357428709843,0.979975721102963,0.994467791104767,-6.14167722609139,0.999959869089395,"CPNE3",0.668302399720082,0.99999999892378,0.00878468381936716,"no"
"MAP2K3",0.00186751528751827,12.0588884420955,0.0239229058571009,0.981015053035712,0.994467791104767,-6.15072510266863,0.999964205088158,"MAP2K3",0.668302399720082,0.99999999892378,0.00832432860354918,"no"
"RPL21",0.00183468990356062,12.8654692691381,0.0166481440699287,0.986787557888834,0.996338072955226,-6.15086909361316,0.999975597999258,"RPL21",0.669559266820248,0.99999999892378,0.00577633503788361,"no"
"NAA10",0.00111157988432709,10.7905154919672,0.00830547377478608,0.993408305504702,0.997427858826287,-6.15097065793617,0.999992648576051,"NAA10",0.670291624890892,0.99999999892378,0.00287221335651635,"no"
"RPL14",0.00108101273990968,12.2209245177871,0.0114350419994617,0.990926728808622,0.997130202494058,-6.13138290691311,0.99999014695901,"RPL14",0.670091593836192,0.99999999892378,0.00395845696834186,"no"
"DDI2",0.00101830744625353,11.2324020974449,0.00420121707077159,0.996669813034568,0.998401345023857,-6.055247632733,0.999996603192429,"DDI2",0.67094582723686,0.99999999892378,0.0014486953771116,"no"
"IDH1",0.00101346791775114,15.2236427033858,0.0151036076480375,0.988013246010657,0.99700461611786,-6.15089301947862,0.999987778488283,"IDH1",0.670007197260117,0.99999999892378,0.0052372329115892,"no"
"PPIH",0.000967994226435565,11.9650748098571,0.00892912520432418,0.99291335336426,0.997427858826287,-6.15096541412998,0.999993115768613,"PPIH",0.670291624890892,0.99999999892378,0.00308864858178736,"no"
"FLNB",0.000720758833711699,13.3136273143765,0.00793559967654567,0.993701852103235,0.997427858826287,-6.1509735886422,0.999995446209279,"FLNB",0.670291624890892,0.99999999892378,0.00274390072285193,"no"
"PARP1",0.000521465091432916,12.7201797983316,0.00712199322845085,0.994347565145769,0.997427858826287,-6.15097956550972,0.999997044094976,"PARP1",0.670291624890892,0.99999999892378,0.00246178538035271,"no"
"MYO1C",0.000476584940368951,12.7433288495242,0.00661442823644925,0.994750392499475,0.997427858826287,-6.1509829669986,0.999997491529241,"MYO1C",0.670291624890892,0.99999999892378,0.00228588082161181,"no"
"PBDC1",0.000202198810919541,12.7845504390949,0.00248323475535762,0.99802914315177,0.998744847155143,-6.15100130320053,0.999999601101954,"PBDC1",0.671176667592577,0.99999999892378,0.000856776823646326,"no"
"KIFBP",-1.42235514513089e-05,11.3287289967248,-9.53664054442657e-05,0.999924338181758,0.999924338181758,-6.1202151346689,0.99999999892378,"KIFBP",0.671969309335815,0.99999999892378,3.28607533210837e-05,"no"
"PSMD10",-8.52393027273024e-05,13.4701660917907,-0.00126658508996341,0.998994754792568,0.999341387254328,-6.15100352896984,0.999999914270506,"PSMD10",0.671577554562855,0.99999999892378,0.000436792024892754,"no"
"HPRT1",-0.000215588752954687,12.2100370905016,-0.00245444054624314,0.998051996064505,0.998744847155143,-6.15100137256417,0.999999579622768,"HPRT1",0.671176667592577,0.99999999892378,0.000846832444430626,"no"
"SEPTIN7",-0.000370066143144498,11.0446429316156,-0.00252733954761557,0.997994609641749,0.998744847155143,-6.13144352748405,0.999999257128077,"SEPTIN7",0.671176667592577,0.99999999892378,0.000871804413195996,"no"
"COPS4",-0.000476882897947561,13.9975966815839,-0.00950290701217053,0.992457982025485,0.997427858826287,-6.15096025444223,0.999996389715511,"COPS4",0.670291624890892,0.99999999892378,0.00328787102404743,"no"
"COPS5",-0.000513367474068716,14.0247103835881,-0.0110985634390662,0.991191632569088,0.997130202494058,-6.1509442167889,0.999995458047842,"COPS5",0.670091593836192,0.99999999892378,0.00384237283902596,"no"
"GPS1",-0.000555222745479256,13.3140682893698,-0.0074598505850064,0.994079426539045,0.997427858826287,-6.15097716197969,0.999996702998638,"GPS1",0.670291624890892,0.99999999892378,0.0025789142651226,"no"
"ACSL1",-0.00063953703115871,16.881817431596,-0.00622968355801676,0.995055744824931,0.997427858826287,-6.15098537790608,0.999996830127934,"ACSL1",0.670291624890892,0.99999999892378,0.00215258860933505,"no"
"PDCD5",-0.000856707419702119,13.2617073499588,-0.0112921209316583,0.991038022405409,0.997130202494058,-6.15094210242181,0.999992287625993,"PDCD5",0.670091593836192,0.99999999892378,0.00390968294753569,"no"
"UBE3C",-0.000966491137917913,10.9081533198356,-0.00586579508158155,0.995352046424983,0.997427858826287,-6.0334848012906,0.999995497331953,"UBE3C",0.670291624890892,0.99999999892378,0.00202328631118489,"no"
"ACSF3",-0.0010849502443584,11.7259482371811,-0.00849938836151872,0.993272743216614,0.997427858826287,-5.95972985888542,0.999992676627017,"ACSF3",0.670291624890892,0.99999999892378,0.0029314820084221,"no"
"EIF3B",-0.00119527205833059,12.0934194889082,-0.0163714584847402,0.987007123260536,0.996338072955226,-6.15087355079134,0.999984368327313,"EIF3B",0.669559266820248,0.99999999892378,0.00567971300252059,"no"
"EIF4E3",-0.00126333071398932,11.3862514170295,-0.0141378310199876,0.988779666364294,0.997080020331676,-6.15090679720676,0.999985744985521,"EIF4E3",0.670057870411619,0.99999999892378,0.00490047315795265,"no"
"RDH13",-0.00140506312839861,12.3831735586065,-0.0113309199478771,0.991007230958361,0.997130202494058,-6.15094167419416,0.999987307515772,"RDH13",0.670091593836192,0.99999999892378,0.00392317664100317,"no"
"EIF3K",-0.00142600730129416,13.7835133126932,-0.0183844780893226,0.985409704720745,0.996214066125505,-6.15083941748737,0.999979041077461,"EIF3K",0.669475931731244,0.99999999892378,0.00638316492906799,"no"
"KHSRP",-0.0014656605575798,11.5892752408427,-0.0218056317303186,0.982695012645556,0.994936358237246,-6.15077233763452,0.999974415069533,"KHSRP",0.668617286277361,0.99999999892378,0.00758124806521493,"no"
"SNX6",-0.00178605734155113,10.3670869503642,-0.0124703597250175,0.990106525667259,0.997130202494058,-6.12013938842456,0.999982241853981,"SNX6",0.670091593836192,0.99999999892378,0.00431807709877897,"no"
"MVP",-0.00198823650340429,9.71726544062953,-0.012420702139918,0.990171780820928,0.997130202494058,-5.9378622337067,0.999980362709078,"MVP",0.670091593836192,0.99999999892378,0.00428945490656313,"no"
"AP2M1",-0.00215887204284471,11.6059333819563,-0.0264999600445244,0.978975335819829,0.994467791104767,-6.12846516002901,0.999954127547128,"AP2M1",0.668302399720082,0.99999999892378,0.00922824961900723,"no"
"PTER",-0.00223611237303878,10.544492622061,-0.00874510298828321,0.993074915584182,0.997427858826287,-5.97235260272279,0.999984460986561,"PTER",0.670291624890892,0.99999999892378,0.00301798796223806,"no"
"PSMB3",-0.00270871513347437,13.2992005450094,-0.0348830431682568,0.97232024846121,0.992282929668555,-6.15041066621069,0.999923969107554,"PSMB3",0.666834128797749,0.99999999892378,0.0121906700195922,"no"
"NSFL1C",-0.00293621697684543,13.644579194243,-0.0530551789586346,0.957912074562874,0.986659703810206,-6.14963107217941,0.999873752737987,"NSFL1C",0.663055207681431,0.99999999892378,0.0186743523876435,"no"
"MT-CYB",-0.00350643402234851,11.4806966581713,-0.0289100976702974,0.977076033540412,0.994467791104767,-6.08945680661347,0.999918686273269,"MT-CYB",0.668302399720082,0.99999999892378,0.0100716392881824,"no"
"NRP1",-0.00371381218472777,9.3909090029572,-0.0146384096491297,0.988499914028376,0.997080020331676,-5.65709118531577,0.999957044284533,"NRP1",0.670057870411619,0.99999999892378,0.00502336412168328,"no"
"APEH",-0.00373508972148429,14.8564882188575,-0.0765684473923121,0.939290811046945,0.979444758826816,-6.14814424779576,0.99976609814922,"APEH",0.658206619231029,0.99999999892378,0.0271999262859354,"no"
"CLIC5",-0.00380331810745105,13.4783441465177,-0.0483289092641501,0.961658232038102,0.987598213464185,-6.14986483087185,0.99985131592287,"CLIC5",0.663685905085133,0.99999999892378,0.0169792463738812,"no"
"USP24",-0.00416642849556226,11.7652673189753,-0.0406500666408766,0.967746496794107,0.989740668936462,-6.15019815613471,0.999863412514552,"USP24",0.665125678344984,0.99999999892378,0.0142383921358396,"no"
"ARL8B",-0.0041782374045134,13.7246763259074,-0.0400738663363527,0.968203427125937,0.989740668936462,-6.1502208476954,0.999864997470217,"ARL8B",0.665125678344984,0.99999999892378,0.0140333844308769,"no"
"VBP1",-0.00454090096670967,12.527728062404,-0.0413360625629627,0.967202512136402,0.989740668936462,-6.15017071829006,0.999848584303736,"VBP1",0.665125678344984,0.99999999892378,0.0144825841431901,"no"
"AASDHPPT",-0.00456568715026329,12.2371234647412,-0.0335294741460145,0.973393888426483,0.992675833156545,-6.150455842334,0.999876887158247,"AASDHPPT",0.667098167860884,0.99999999892378,0.0117113848553914,"no"
"ARSB",-0.00473044633302067,13.7450403318103,-0.0244330597470078,0.980716523163522,0.994467791104767,-5.8379449305968,0.999907893802835,"ARSB",0.668302399720082,0.99999999892378,0.0084565076220744,"no"
"RABGGTB",-0.00473409682172665,11.2226416314874,-0.0451180592033669,0.964236838128189,0.988582789588751,-6.06975049743118,0.999827606952368,"RABGGTB",0.664347560085567,0.99999999892378,0.0158162805586917,"no"
"THEM6",-0.00490434834405207,12.542390753164,-0.0704600629834276,0.944125461459128,0.981216375982611,-6.14858235468603,0.999718058273565,"THEM6",0.659397181667735,0.99999999892378,0.0249702900251044,"no"
"LACTB",-0.00509580042833413,14.199894944567,-0.0551779177618498,0.956229846665484,0.985983779662586,-6.14951899099723,0.999771953422501,"LACTB",0.662600973030572,0.99999999892378,0.0194377048571019,"no"
"ERAP1",-0.00519306982449308,12.4283133545007,-0.0463669359856568,0.963213601822266,0.987890503333399,-6.1499554681136,0.999805382252268,"ERAP1",0.663882329768524,0.99999999892378,0.0162773932429727,"no"
"SF3B6",-0.0052815217777038,10.8809253588177,-0.0574071590880328,0.954463434379374,0.98521950637871,-6.14939655428425,0.99975387997788,"SF3B6",0.662087365979419,0.99999999892378,0.0202407048307632,"no"
"ACTA2",-0.00533648347486704,19.5272511172341,-0.108592786701529,0.913986258693943,0.969980005066414,-6.14525190625165,0.999520153216965,"ACTA2",0.651846113936223,0.99999999892378,0.0390603336078051,"no"
"RAB12",-0.00556126057709605,16.4655077141104,-0.101838610209937,0.919316596657343,0.97102992703151,-6.14594514142852,0.999532269960428,"RAB12",0.652551682658578,0.99999999892378,0.0365348993833042,"no"
"CSE1L",-0.00559534743909751,13.3093835311643,-0.0663479422080774,0.947381321730645,0.982482140485413,-6.1488567878316,0.999697597038388,"CSE1L",0.660247800925864,0.99999999892378,0.0234751819357775,"no"
"TMED9",-0.00595920828504681,12.8277647518279,-0.0674709913348797,0.946492030970892,0.981913107336841,-6.1487834754221,0.999672340572723,"TMED9",0.659865399180818,0.99999999892378,0.0238830382452846,"no"
"H2BC20P",-0.00598008922851712,12.5031889828867,-0.0426636899441679,0.966161970853962,0.989500874590398,-6.1193285205844,0.999794163868522,"H2BC20P",0.66496453171123,0.99999999892378,0.01495006079828,"no"
"MAIP1",-0.00603121901835202,11.5396083154202,-0.0655959696232798,0.947976811998758,0.982542114909468,-6.14890518876508,0.999677832601953,"MAIP1",0.66028810494765,0.99999999892378,0.0232022855987992,"no"
"POTEE",-0.00606996707611174,13.5720778765629,-0.0282129261803612,0.977622395995308,0.994467791104767,-6.10783259006558,0.999862635265808,"POTEE",0.668302399720082,0.99999999892378,0.0098288578934931,"no"
"DNAJC7",-0.00608052305494411,10.7399171501856,-0.0475210735022872,0.962307495508205,0.987658422766164,-6.13034597205599,0.999766406066951,"DNAJC7",0.663726366949618,0.99999999892378,0.016686131430061,"no"
"EIF3E",-0.00629360862158279,10.5606251404191,-0.0535921055547481,0.957501888844412,0.986589687469064,-6.12069560108882,0.999726721122559,"EIF3E",0.663008155288962,0.99999999892378,0.0188603606346439,"no"
"RPS27L",-0.00679404191067157,12.0830902659788,-0.0877971063210159,0.930409732174994,0.976275526356432,-6.14724396765887,0.999510064336108,"RPS27L",0.65607683113314,0.99999999892378,0.0313257554939339,"no"
"TBCB",-0.00704414903947281,12.6044009408418,-0.0780368012678277,0.938128978835126,0.978968020884107,-6.14803350850885,0.999550206636414,"TBCB",0.657886241724588,0.99999999892378,0.0277374484593163,"no"
"GPT2",-0.00721247089555987,11.7624685372101,-0.0301230298563534,0.976118157445767,0.994047561962609,-6.07276054081251,0.999825677967925,"GPT2",0.66801999726658,0.99999999892378,0.0104976085415434,"no"
"RPS2",-0.00741457626861397,11.7989644321553,-0.0957036989938601,0.924161467671581,0.973459083411461,-6.14653626560246,0.999415394632351,"RPS2",0.654184124707015,0.99999999892378,0.0342521430738242,"no"
"COPS2",-0.00759352167203353,13.9735104917535,-0.155250142818781,0.877286778356236,0.956300077565058,-6.13924850724935,0.999006339968735,"COPS2",0.642652926928128,0.99999999892378,0.0568584158713445,"no"
"EHD1",-0.00769705228209894,12.5771449452343,-0.126380500594752,0.899968076110191,0.96522831939475,-6.14321341269096,0.999189090540544,"EHD1",0.648652885391776,0.99999999892378,0.0457728956885442,"no"
