"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"ADRM1",0.160791791765618,11.0241561271031,1.19312847202859,0.245242239006478,0.531144375585026,-5.5338417297396,0.797722662617209,"ADRM1",0.314976085216006,0.99999999109211,0.610404727515772,"","",""
"COQ8A",0.160771907944879,16.0505578861098,1.21729090282927,0.235570497666898,0.522597912717271,-5.52711709802782,0.792601115174948,"COQ8A",0.309907912530257,0.99999999109211,0.627879100568947,"","",""
"PRDX3",0.160638367338439,17.7935867201402,1.76484439986825,0.090577659556668,0.327130412320677,-4.78259487427884,0.679919616834912,"PRDX3",0.193992935563657,0.99999999109211,1.04297890527766,"","",""
"SLC25A42",0.160567822221859,10.8163470597183,0.866504253943663,0.400313377145113,0.666956086180107,-5.61084149543104,0.863293061568987,"SLC25A42",0.395514339777416,0.99999999109211,0.397599896971497,"","",""
"UBE3A",0.160358844228821,12.6739653299466,1.93097199748249,0.0656302883683555,0.286969688377054,-4.51487310238404,0.646118557341442,"UBE3A",0.170177061408405,0.99999999109211,1.18289568752259,"","",""
"SLIRP",0.159791828715273,13.2849421332254,2.06821603084047,0.0497909281191334,0.25150126654885,-4.28081412482679,0.619177621259672,"SLIRP",0.14914378840437,0.99999999109211,1.30284977825835,"","",""
"TBCC",0.159728194539111,12.6427756465096,2.08805794530997,0.0478077013907045,0.24558145988455,-4.24606318534914,0.615288188006984,"TBCC",0.145633259790934,0.99999999109211,1.32050213681731,"","",""
"PPIL1",0.159470595740492,12.432413049469,1.48544026112723,0.150712767765705,0.420596379844055,-5.19060697518363,0.73950156622924,"PPIL1",0.249419568894781,0.99999999109211,0.821849954484892,"","",""
"MRPS23",0.159299632218856,12.4782605829039,1.36241448990978,0.185976268337861,0.468978469681368,-5.35203838522319,0.764935564221901,"MRPS23",0.278110828657705,0.99999999109211,0.730542470768493,"","",""
"CAMK2B",0.159258028336549,15.8795584101582,2.60287190603569,0.0157477266219742,0.142420389024821,-3.2734312495499,0.516288524301827,"CAMK2B",0.0844572938206663,0.99999999109211,1.8027821330994,"","",""
"MCEE",0.159071471093963,12.4727673713407,0.763653588821447,0.452668999856482,0.711081621972386,-5.95873297411563,0.881545104728694,"MCEE",0.421681403123615,0.99999999109211,0.344219246287291,"","",""
"GUSB",0.158731868136892,11.4275938215751,1.57561364226897,0.12847573044213,0.390148327978439,-5.06502807709119,0.722007165396487,"GUSB",0.231363445889577,0.99999999109211,0.891178904476925,"","",""
"SLC25A3",0.158535217395539,17.348745662161,1.16230016830159,0.256775917376548,0.541911701303102,-5.58895564873153,0.806108611988585,"SLC25A3",0.321361260808216,0.99999999109211,0.590445710513324,"","",""
"CRYZ",0.158503289747131,14.9716170190488,1.34747434600177,0.190669798044297,0.47164729651436,-5.37084197299064,0.768992872481048,"CRYZ",0.27969348050646,0.99999999109211,0.719718093432626,"","",""
"ABHD11",0.157943258994781,11.942450506339,1.88980218901221,0.0711758492471046,0.30070015471035,-4.58285968900509,0.658769797171621,"ABHD11",0.178319421061726,0.99999999109211,1.14766734228946,"","",""
"CAPG",0.157783280458862,11.2938350222721,1.23484279740938,0.231552949795437,0.518042644205412,-5.4223926537707,0.793875579786981,"CAPG",0.307206574233315,0.99999999109211,0.635349682077901,"","",""
"NGLY1",0.157529987533874,11.0639660820633,1.09340170657649,0.285779721180557,0.573066724571978,-5.64182435123484,0.820934740283837,"NGLY1",0.339836627799038,0.99999999109211,0.543968591821627,"","",""
"RPA3",0.157210459768056,10.8019601319519,1.82275234481066,0.0822709016592285,0.313393390107025,-4.65846512860386,0.675251201061095,"RPA3",0.185846688181078,0.99999999109211,1.08475374295779,"","",""
"EIF3J",0.157077081070849,11.8497481419858,1.91562310325995,0.067651875268596,0.291360858299638,-4.54034302262769,0.655033892276834,"EIF3J",0.172781086933876,0.99999999109211,1.16972016052215,"","",""
"ACOT9",0.156827627783064,12.998405783021,2.20586376285082,0.037424245784498,0.216969716451017,-4.03522585114397,0.597352903093018,"ACOT9",0.128666093513454,0.99999999109211,1.42684694328768,"","",""
"BOLA2B",0.156730096156346,13.1175311978355,1.75351807846139,0.0925421425353406,0.330762720420857,-4.80019295576999,0.68864325531097,"BOLA2B",0.196146945355125,0.99999999109211,1.03366044993549,"","",""
"FRMD8",0.156628592912231,16.5141227112275,1.56739948875104,0.130382338074899,0.392242664124487,-5.07671476531791,0.726805089941476,"FRMD8",0.232605416680818,0.99999999109211,0.884781235261451,"","",""
"SLMAP",0.156259719901318,13.8276337168324,1.45303833813156,0.159430041244154,0.432803448458064,-5.23424962390781,0.750574553058974,"SLMAP",0.256658532274123,0.99999999109211,0.797429841551602,"","",""
"MRPL13",0.156197816794853,11.8209085188655,1.46527194123266,0.156674516146074,0.429393123676896,-5.1982006426491,0.748618407563213,"MRPL13",0.254636161713004,0.99999999109211,0.80500163784653,"","",""
"ATIC",0.156056255022129,14.9915689703659,1.98995463625708,0.0583470742274061,0.274394122475027,-4.41565721989454,0.641844108866841,"ATIC",0.162719573954389,0.99999999109211,1.23398091646094,"","",""
"PDIA3",0.155393904858899,13.8248921114024,2.3666692274806,0.0265439689518771,0.18678606161714,-3.7356537616825,0.568975938573876,"PDIA3",0.11076676166679,0.99999999109211,1.57603413930782,"","",""
"RPS7",0.155286362860751,11.5938110556496,1.44614488078573,0.161916233217601,0.435425438436816,-5.22366912054828,0.753726146201298,"RPS7",0.258213409209558,0.99999999109211,0.790709608050762,"","",""
"TIMMDC1",0.155191495791613,9.90479475319302,0.583516043968906,0.569158345204895,0.783687259935971,-5.7421588809554,0.916250574406189,"TIMMDC1",0.464737567627272,0.99999999109211,0.244766891984858,"","",""
"MAPRE3",0.155018166826146,10.5124883824897,1.27645045977878,0.214807565854764,0.496434335701387,-5.43731428737798,0.787871787636672,"MAPRE3",0.294392543371667,0.99999999109211,0.667950426179612,"","",""
"ACTN1",0.154831323034639,14.9721859546876,1.85370712624821,0.0763698987402988,0.310556707302053,-4.6415899573963,0.671492812709394,"ACTN1",0.184164495380061,0.99999999109211,1.11707778523292,"","",""
"GLRX5",0.154715055461656,12.7353386303406,1.13057236266126,0.269636220680533,0.557975531812895,-5.62348056769541,0.816456070573168,"GLRX5",0.330887338236741,0.99999999109211,0.569221768720209,"","",""
"ERGIC1",0.153766283541078,10.0779645946105,0.634638538897859,0.533868193644031,0.760695774426122,-5.89542975496813,0.908005640764558,"ERGIC1",0.45110329334692,0.99999999109211,0.272565952407418,"","",""
"KPNA4",0.153339726673225,15.5255535027887,1.85370489223781,0.0763702301427403,0.310556707302053,-4.64159356669968,0.674074482118573,"KPNA4",0.184164495380061,0.99999999109211,1.11707590064303,"","",""
"NDUFA7",0.153005471481251,15.1934734069121,0.848863983544184,0.404516939873138,0.670492312937268,-5.89166596187553,0.870681198658529,"NDUFA7",0.397611371981099,0.99999999109211,0.393063286809721,"","",""
"APRT",0.152621806562729,13.2470999110909,1.64846901231213,0.112556032317022,0.369255986891125,-4.95925094659197,0.716503289747959,"APRT",0.21897399377605,0.99999999109211,0.948631224503603,"","",""
"MIPEP",0.152281603254925,10.9883878154894,1.00680445659846,0.32855544300746,0.613364556260834,-5.52329562944148,0.844089295503056,"MIPEP",0.363733808775621,0.99999999109211,0.483391333682645,"","",""
"PLXDC2",0.151595032085734,10.8139667482433,0.738627584233739,0.46776448149551,0.724933698594773,-5.95564161350002,0.891205317498862,"PLXDC2",0.429895879388804,0.99999999109211,0.329972758320236,"","",""
"DLST",0.151563911033008,16.6527957520413,1.18988046011835,0.245969952879701,0.531144375585026,-5.55825598453295,0.80849940088304,"DLST",0.314976085216006,0.99999999109211,0.60911794206551,"","",""
"ENDOD1",0.151518057087625,14.5134145097156,2.04154953908844,0.0525718124340766,0.260494240157777,-4.32716177759091,0.639986734929727,"ENDOD1",0.154476748239764,0.99999999109211,1.27924705024903,"","",""
"PCBP2",0.1512113047471,13.0070718373879,1.48569970143173,0.150644560738116,0.420596379844055,-5.19025433298758,0.751099148145263,"PCBP2",0.249419568894781,0.99999999109211,0.822046544601759,"","",""
"HDHD5",0.150944710195835,12.8448451923692,1.57110840502467,0.129518576763134,0.391245776776323,-5.07144397237251,0.734532845531782,"HDHD5",0.232014248462233,0.99999999109211,0.887667936547096,"","",""
"RAB6A",0.150794939723662,10.5632620554176,1.28975892109299,0.210227322783331,0.493990773734023,-5.42137623531918,0.790432798378883,"RAB6A",0.292943476756558,0.99999999109211,0.677310840339699,"","",""
"CLTC",0.150681688176775,14.1960077628145,2.01217577230595,0.0557942019592673,0.268252876480346,-4.37773607351032,0.647342208449007,"CLTC",0.159077728703514,0.99999999109211,1.25341092987833,"","",""
"PPP2R5D",0.150569597477968,12.7831790608849,1.40008836792494,0.174544527394496,0.454308111262411,-5.30384442456237,0.768872144651668,"PPP2R5D",0.269411099778096,0.99999999109211,0.758093763347258,"","",""
"UGDH",0.150557195682257,16.909589165281,1.17448001233495,0.251961292832498,0.536119719667366,-5.57547677822339,0.812580694448636,"UGDH",0.317926534234566,0.99999999109211,0.598666171918531,"","",""
"KPNA3",0.150366462429991,14.4538581566154,1.70162624656063,0.102014052496417,0.346581549643818,-4.87971156272309,0.709472736577431,"KPNA3",0.205527733574638,0.99999999109211,0.991339999794052,"","",""
"ARF5",0.149705561028444,10.5374289587934,1.12525338068635,0.273476331441139,0.561862419833157,-5.56521764572382,0.823576137140128,"ARF5",0.333192317501459,0.99999999109211,0.563080254593106,"","",""
"DNAJA2",0.149683719094,14.822962410074,2.03860829218327,0.0528868493017133,0.261151614482943,-4.33224860073674,0.644029758278997,"DNAJA2",0.154866580460494,0.99999999109211,1.27665230501047,"","",""
"ITGB1BP2",0.149529449047359,11.3177483478825,1.50738927523104,0.145030405197507,0.412798256602752,-5.16059453630068,0.749227026863722,"ITGB1BP2",0.244795172132842,0.99999999109211,0.838540939660013,"","",""
"TMSB4X",0.149519830577381,11.154439252887,1.21999166526192,0.234564022967769,0.521577144238889,-5.524015277283,0.805084733651784,"TMSB4X",0.309302582465567,0.99999999109211,0.629738598464102,"","",""
"PPM1A",0.149076814469964,12.9061783704712,2.60707698720356,0.0155993273084885,0.141830074322257,-3.26498347782667,0.537816322953408,"PPM1A",0.084107228899327,0.99999999109211,1.80689412937057,"","",""
"VWA8",0.14897174202849,11.9002889448788,1.00598185936205,0.324665580872957,0.61061068841265,-5.75071508147687,0.845702875069275,"VWA8",0.362100726408764,0.99999999109211,0.488563750269194,"","",""
"ACAA2",0.148956333296917,15.0014111244628,1.28755984546564,0.210429030710722,0.493990773734023,-5.44446669408029,0.792815806743073,"ACAA2",0.292943476756558,0.99999999109211,0.676894345279974,"","",""
"HSPD1",0.148757650030891,17.4283657665767,1.61368068306357,0.119938904937469,0.379563562144653,-5.01023211330633,0.729437801342343,"HSPD1",0.225086530876438,0.99999999109211,0.921039920662369,"","",""
"GET3",0.148383397146727,13.6772509822794,2.30163404074936,0.0309657407871996,0.197959557175312,-3.84732844616092,0.597134091285755,"GET3",0.117392801686916,0.99999999109211,1.50911852599044,"","",""
"RRAGA",0.148330752185128,11.4736321875455,0.771123737679283,0.448314068537258,0.707949097216923,-5.95312170413814,0.887807788226972,"RRAGA",0.419823771884969,0.99999999109211,0.348417632331551,"","",""
"RAD23B",0.148077499313155,12.8634820996665,1.63770384071045,0.114798825548498,0.372348625561607,-4.975118469462,0.725768120239719,"RAD23B",0.220807972005309,0.99999999109211,0.940062554973024,"","",""
"CBR4",0.14805767605244,12.0271447743091,1.08492505920395,0.289436957086222,0.577261452015975,-5.65061563908235,0.832298159288752,"CBR4",0.342324160171763,0.99999999109211,0.538446016292752,"","",""
"DCTN2",0.147799511427946,13.8963052564963,1.95884195260417,0.0620947989807033,0.281391620697365,-4.46825560593449,0.663153631186465,"DCTN2",0.166869188819368,0.99999999109211,1.20694477451867,"","",""
"MMAA",0.147477513438789,9.09971134973231,0.811418103705731,0.426012800579622,0.690597714367822,-5.88031440223898,0.881755492715705,"MMAA",0.409534157809937,0.99999999109211,0.370577351278562,"","",""
"FARSB",0.147382464015395,15.2918137564813,1.8389554106706,0.0785856133729403,0.311347446402157,-4.66535327605264,0.687373739701286,"FARSB",0.184633414788091,0.99999999109211,1.10465695274714,"","",""
"TATDN3",0.147233117949011,10.2863542266961,1.17441440610293,0.25306625418873,0.537671922846084,-5.53022189021129,0.816838719808016,"TATDN3",0.318847012551133,0.99999999109211,0.596765763165434,"","",""
"LSM14A",0.146924922481604,10.2537165617403,0.687010940236253,0.502907190345926,0.742819078468661,-5.69486095941655,0.903943163951339,"LSM14A",0.440502161210151,0.99999999109211,0.2985121549831,"","",""
"PPP2CB",0.14683901414878,14.6428328834104,1.96629011439223,0.0611788064370112,0.280795034672436,-4.45571707453189,0.663476717045933,"PPP2CB",0.166515404915661,0.99999999109211,1.21339900010185,"","",""
"DNM2",0.146490036461026,12.9857988049821,2.21237489358747,0.0369148005070654,0.215499439145672,-4.02335362539285,0.616749992356335,"DNM2",0.127794198392077,0.99999999109211,1.43279947422553,"","",""
"SYNCRIP",0.146336455305997,14.0090622122904,1.79730925047932,0.0851436379114061,0.319278645061188,-4.73168020270716,0.697336287902983,"SYNCRIP",0.189336727144436,0.99999999109211,1.06984779776827,"","",""
"BIN1",0.146085724087389,16.6429541933611,1.84742377595325,0.0773069462897526,0.311347446402157,-4.65172879778182,0.687993915215931,"BIN1",0.184633414788091,0.99999999109211,1.11178148150505,"","",""
"PGP",0.145714339401238,14.3804139811322,1.20596887207772,0.239825223110375,0.526154901597423,-5.54005476258109,0.812160360314121,"PGP",0.312017256964891,0.99999999109211,0.620105142831887,"","",""
"OPTN",0.145152425824756,11.9609352602138,1.44611113089002,0.161345448666963,0.434298275359194,-5.24347664157525,0.767368496853134,"OPTN",0.257544985651089,0.99999999109211,0.792243280936877,"","",""
"AKAP1",0.144844066861593,11.2014830854403,1.07180745682144,0.294685137634388,0.582560132928143,-5.6851633449822,0.837798712087664,"AKAP1",0.345466352478111,0.99999999109211,0.530641767123064,"","",""
"TNNT3",0.144837944041647,21.1856752241712,0.99739130266158,0.328729184020442,0.613364556260834,-5.75899038098267,0.851176935963147,"TNNT3",0.363733808775621,0.99999999109211,0.483161738277936,"","",""
"REXO2",0.144763479797021,10.82317592704,1.31207930254441,0.204720371269864,0.486130581176588,-5.33144794671974,0.79484286134878,"REXO2",0.288282272017154,0.99999999109211,0.688838939507023,"","",""
"DYRK1A",0.144671479158498,10.6123268060478,1.34472690205181,0.194137488076286,0.474906833376539,-5.29162737676415,0.788877800227703,"DYRK1A",0.281626431710801,0.99999999109211,0.71189059396432,"","",""
"MRPS10",0.144470134583063,9.94805473742236,0.716225386588523,0.486046929974214,0.734340080729511,-5.69921621085353,0.901019848264882,"MRPS10",0.435473996294555,0.99999999109211,0.313321795666005,"","",""
"CMAS",0.144388035958974,10.5485526498254,1.07799505410367,0.293550378279245,0.58222180290288,-5.61448522734276,0.837798816469772,"CMAS",0.345265718014551,0.99999999109211,0.532317355638956,"","",""
"CTF1",0.143558232552309,10.5303324156705,0.773253243405629,0.44863937402294,0.707949097216923,-5.86325183508359,0.8913063569265,"CTF1",0.419823771884969,0.99999999109211,0.348102614010966,"","",""
"SYPL1",0.14355097191979,11.1400211423644,0.95718625444155,0.35080759666239,0.629389056374938,-5.63934800884554,0.860387735911454,"SYPL1",0.373236562726323,0.99999999109211,0.454931010651394,"","",""
"PDLIM3",0.142962360937638,18.6375501956101,1.28930222413627,0.209832912695443,0.493990773734023,-5.44236625206848,0.799932699474074,"PDLIM3",0.292943476756558,0.99999999109211,0.67812639087577,"","",""
"HRC",0.142918605844077,15.9401507938931,1.53278740082583,0.138674464434673,0.404848955289562,-5.12541798280329,0.754006926770833,"HRC",0.240081124647969,0.99999999109211,0.858003502705411,"","",""
"ERP29",0.142177481994885,13.1726815979279,1.13415610666665,0.268160444131669,0.555724683063025,-5.61962353755089,0.829336157194615,"ERP29",0.329552553270099,0.99999999109211,0.571605283763669,"","",""
"NUCB1",0.140980146979528,11.9335621523674,1.3536436648189,0.188720532354873,0.471363294045756,-5.36309865088552,0.790505466928234,"NUCB1",0.27952506304811,0.99999999109211,0.724180847035255,"","",""
"MAP4",0.140673090022847,14.6009451245685,1.53128676778994,0.139043548769652,0.404848955289562,-5.12750964488554,0.757642592523678,"MAP4",0.240081124647969,0.99999999109211,0.856849156377216,"","",""
"PCBP1",0.140671830319345,14.946074691591,2.02222680128125,0.0546723703658826,0.266749009757901,-4.36048765735683,0.66441511025123,"PCBP1",0.158185914585365,0.99999999109211,1.26223209650342,"","",""
"OBSCN",0.140668420556494,15.6857500190113,1.06247591970414,0.29881108118216,0.585203813629755,-5.69468520777873,0.843732702168897,"OBSCN",0.347034092317279,0.99999999109211,0.524603301076752,"","",""
"FNTA",0.140090114638829,11.9712879265846,1.42446984011064,0.167448749730218,0.446390346293992,-5.27206643178088,0.778526728966355,"FNTA",0.264715753789228,0.99999999109211,0.776118090807268,"","",""
"RPL38",0.139801608642957,11.8498811659938,0.831606608875467,0.414365203241912,0.67969183395466,-5.88435538227999,0.884116644555368,"RPL38",0.403066817334782,0.99999999109211,0.382616722072024,"","",""
"OVCA2",0.139795023923856,12.0672925541023,1.35758573729596,0.1874832051762,0.470128593331791,-5.35813508471284,0.791341163271781,"OVCA2",0.278792868158783,0.99999999109211,0.727037630474857,"","",""
"RAB10",0.139447755556978,14.7891186514093,2.10410121522851,0.0462561357418058,0.241747395555715,-4.21780187167104,0.651419660155458,"RAB10",0.143359605718192,0.99999999109211,1.33483065120458,"","",""
"ACSS1",0.138610333485246,11.680535759448,1.0226845899465,0.316864672408481,0.606212706598457,-5.73443977683193,0.852738662510166,"ACSS1",0.35949266133576,0.99999999109211,0.499126178081092,"","",""
"LYZ",0.138208251700203,15.0050391194628,0.232351911297447,0.818363984897144,0.916426215286972,-6.19916000860941,0.972676647225843,"LYZ",0.543453635110938,0.99999999109211,0.0870534915937993,"","",""
"NPTN",0.137656498727784,11.4827238057743,0.624671027428851,0.539423529082256,0.762918018415596,-5.96495461606403,0.918540704844203,"NPTN",0.452421115288323,0.99999999109211,0.268070114005257,"","",""
"NDUFV3",0.137566447716718,14.624288694757,0.986459065047526,0.333951052685815,0.614851444926352,-5.76942739763787,0.859953042024402,"NDUFV3",0.364615554667218,0.99999999109211,0.476317183207123,"","",""
"DYNC1H1",0.137511303483695,13.8676243506791,1.98462057481641,0.0589750450745182,0.275845424883884,-4.42471620149639,0.677568165236472,"DYNC1H1",0.163580216695268,0.99999999109211,1.22933171851177,"","",""
"UBE2A",0.137281985424044,11.6365875886094,1.09902424745287,0.282884015717242,0.570147657293584,-5.65696277630112,0.840844549826698,"UBE2A",0.338105579846552,0.99999999109211,0.548391591538837,"","",""
"EEA1",0.137091653583946,11.6475752625409,1.7720986268851,0.0893383046467783,0.325065870691573,-4.77127872574065,0.718118350522936,"EEA1",0.192768633340021,0.99999999109211,1.04896229329618,"","",""
"PTRH2",0.137081608539722,11.5160140078624,1.12645167977493,0.271340429707691,0.559883999051027,-5.62790200775578,0.836267574223698,"PTRH2",0.33201908615136,0.99999999109211,0.566485491565386,"","",""
"CUTC",0.13687781872313,14.2194875965633,1.46731450013966,0.155540387232968,0.428738236184423,-5.21511873350849,0.775141977776608,"CUTC",0.254247804219039,0.99999999109211,0.808156824161067,"","",""
"RNPEP",0.136567252328735,13.1448335654955,1.56002002504967,0.132115077130584,0.39625395332356,-5.08717204507391,0.758491786395315,"RNPEP",0.234984167594262,0.99999999109211,0.87904761735161,"","",""
"MT-ATP8",0.136003560546719,16.3672623492448,1.3119871022599,0.202190142764277,0.482988974204138,-5.41479646517416,0.804601587773721,"MT-ATP8",0.286419254896094,0.99999999109211,0.694240021086425,"","",""
"SRI",0.135103503641716,12.9330930848038,1.14675181018606,0.26302046429595,0.550200545999895,-5.60598100129203,0.834907869806102,"SRI",0.326276662295211,0.99999999109211,0.580010459932102,"","",""
"TXNL1",0.135028922726175,14.8459426157353,2.10970472360686,0.0457249381776704,0.241747395555715,-4.20789676899934,0.659298245649844,"TXNL1",0.143359605718192,0.99999999109211,1.33984687303831,"","",""
"ACADSB",0.134898204445845,13.34406872869,1.27929355492761,0.213274955416516,0.496434335701387,-5.45439829467614,0.811848872781537,"ACADSB",0.294392543371667,0.99999999109211,0.671060140157711,"","",""
"HOOK3",0.134726802446682,11.0339852275333,0.993167923296197,0.330739797617759,0.61389421929829,-5.76303494178585,0.861513221196237,"HOOK3",0.364047906406492,0.99999999109211,0.480513543683616,"","",""
"NEK9",0.134648985153262,11.6020159719976,0.863639684615376,0.400157189057028,0.666956086180107,-5.70585547164156,0.883976576224894,"NEK9",0.395514339777416,0.99999999109211,0.397769376346553,"","",""
"THEM4",0.134627069693057,10.8859853154378,0.594952892575547,0.558712091236301,0.775469467461242,-5.98281540395679,0.9246229539854,"THEM4",0.459864301107304,0.99999999109211,0.25281192985626,"","",""
"SIRT3",0.134626203745871,12.3253731746094,1.01348774860185,0.321143668829796,0.608595602424013,-5.74343154198353,0.858200588769694,"SIRT3",0.360905752075513,0.99999999109211,0.493300635441525,"","",""
"KIFBP",0.134508966311712,11.608484174185,0.996330380450145,0.329233459443765,0.613483817727354,-5.76000786210194,0.86119194115232,"KIFBP",0.363804532502668,0.99999999109211,0.48249603459775,"","",""
"WDR82",0.134416087887022,9.40038180572806,0.61705860926035,0.549205472640194,0.770663632357431,-5.697590526119,0.922605793760507,"WDR82",0.45701437329714,0.99999999109211,0.260265143821306,"","",""
"RPS17",0.13342001477659,11.1420128107624,1.00672919050595,0.32431372259948,0.61061068841265,-5.7499921069489,0.860504184286074,"RPS17",0.362100726408764,0.99999999109211,0.48903467475242,"","",""
"SYNGR1",0.132838531897546,11.6564660458839,1.20421244772755,0.243678838879392,0.528709238295893,-5.43102259578174,0.828983294777858,"SYNGR1",0.313532014553581,0.99999999109211,0.613182183400163,"","",""
"ERAP1",0.132669503941155,12.5493044022458,0.895339681415815,0.379680397728692,0.65484299098854,-5.85228361958212,0.879430691306516,"ERAP1",0.388331103959309,0.99999999109211,0.420581824187615,"","",""
"GYS1",0.132506525591376,16.0190214284278,1.42398761421807,0.16758682342205,0.446390346293992,-5.27269939576482,0.78923569748308,"GYS1",0.264715753789228,0.99999999109211,0.775760130932804,"","",""
"SVIL",0.13232760407551,12.6581859371122,1.53996139708074,0.136921089608626,0.401784836720395,-5.11539554604059,0.768654528071016,"SVIL",0.238264059239923,0.99999999109211,0.863529653434753,"","",""
"HNRNPUL2",0.132122730820965,11.9025684306051,1.07821078258799,0.291877521474094,0.580306147895896,-5.67858591278888,0.849847202979094,"HNRNPUL2",0.344129707651908,0.99999999109211,0.534799350286625,"","",""
"STX12",0.132048240988459,11.0687872896905,1.06364748284549,0.300475179843997,0.587243025944408,-5.60701201494883,0.853189583727142,"STX12",0.348243373901192,0.99999999109211,0.522191396213585,"","",""
"PRKCSH",0.131384082846397,13.6058542120061,1.46106662462166,0.157233135907231,0.430512142675247,-5.22351028611437,0.784221383929091,"PRKCSH",0.25529975571792,0.99999999109211,0.803455923785308,"","",""
"FILIP1",0.131184477637801,11.5026440635985,1.31567050428826,0.200969799518457,0.481100651620905,-5.41028090738384,0.810180111704394,"FILIP1",0.285299453045163,0.99999999109211,0.696869200728384,"","",""
"PSMD7",0.130556522021038,13.0538348664849,1.45981794172516,0.157573219976582,0.431031234014261,-5.22518384910863,0.785644536262323,"PSMD7",0.255607584182924,0.99999999109211,0.802517590175468,"","",""
"LRRC40",0.130521706247793,11.9037726614404,1.10874748955155,0.280370081488567,0.567881668508473,-5.58263730547598,0.847065502329371,"LRRC40",0.336761816626069,0.99999999109211,0.55226833213786,"","",""
"CCT2",0.130491574317965,13.8303159088323,1.73790612967378,0.0953095478500677,0.335456107176182,-4.8243085654824,0.735844253891572,"CCT2",0.198930189713062,0.99999999109211,1.02086359074787,"","",""
"HTATSF1",0.130280976334907,10.9110073895942,0.683388405668533,0.501040914652279,0.741592340860014,-6.01573498939074,0.913901071185269,"HTATSF1",0.439774688554278,0.99999999109211,0.300126808499637,"","",""
"PPME1",0.130240977212333,13.2314432960401,1.61567312042818,0.119505416992414,0.379409113624907,-5.0073354562047,0.758294765983051,"PPME1",0.224994940731925,0.99999999109211,0.922612408384512,"","",""
"MDH2",0.129911070908143,19.9061113338962,1.09975896022479,0.282570238138906,0.570147657293584,-5.65619268793338,0.848584793706423,"MDH2",0.338105579846552,0.99999999109211,0.548873582376733,"","",""
"SCRN2",0.129577539963437,13.0384399275803,0.852878220995635,0.402331682784663,0.667987211301609,-5.88834193495526,0.888715997300587,"SCRN2",0.396125811477142,0.99999999109211,0.395415766293357,"","",""
"AIMP1",0.129377183113954,13.4431368993056,2.44779256599943,0.0222361450217674,0.170278928722839,-3.57972775828528,0.611149152672457,"AIMP1",0.100977799689248,0.99999999109211,1.65294050220193,"","",""
"AGFG1",0.129083943591953,9.93836249174159,0.878378376768659,0.390426770789463,0.659305584635036,-5.77595992235775,0.885674864009781,"AGFG1",0.390977484757628,0.99999999109211,0.408460411272941,"","",""
"AHCYL2",0.129026025266004,12.0213430053647,1.63317523295019,0.11575343031973,0.372910938622843,-4.98176905393819,0.75713181788229,"AHCYL2",0.221141431559501,0.99999999109211,0.936466129926809,"","",""
"EMC8",0.128938541404278,11.2654303285029,0.58089169515035,0.573555670012557,0.784750223345332,-5.66455670656481,0.930831533001906,"EMC8",0.4653679198795,0.99999999109211,0.241424422564998,"","",""
"KTI12",0.128797307365515,11.1005401127586,0.665958341564706,0.512204596279822,0.748827954949163,-6.00575815042128,0.917438796307114,"KTI12",0.444065509477354,0.99999999109211,0.290556528698499,"","",""
"VCP",0.128286846486754,15.1762717563522,1.95107537268855,0.0630627938154895,0.283913085277338,-4.48129429670819,0.70149840782585,"VCP",0.168364452779447,0.99999999109211,1.20022679299545,"","",""
"RWDD1",0.127726109578184,12.0046681505249,1.50467604493648,0.145723231578739,0.412997481608175,-5.16432403914777,0.781917236972497,"RWDD1",0.244913315363138,0.99999999109211,0.836471206348237,"","",""
"KHDRBS1",0.127675477226393,10.3218092856497,0.786427163344339,0.442757941494434,0.703695196692596,-5.76458671937766,0.901206096746629,"KHDRBS1",0.417301149043345,0.99999999109211,0.353833640377798,"","",""
"IARS1",0.12762925882561,11.8328072061756,1.27859793215222,0.2135157880483,0.496434335701387,-5.4552315338918,0.821137048124512,"IARS1",0.294392543371667,0.99999999109211,0.670570006312265,"","",""
"TXN2",0.126832660111322,15.0562502733993,0.956279302209965,0.349088358510885,0.627808509688646,-5.77641503368402,0.875042761579261,"TXN2",0.372299276311117,0.99999999109211,0.457064633909352,"","",""
"MRPS5",0.126638480891364,9.2901483400863,0.680042060324954,0.507962073754121,0.745288616409735,-5.74130527961145,0.917797607244218,"MRPS5",0.44196663194302,0.99999999109211,0.294168712468417,"","",""
"ALYREF",0.126627686121317,11.1677431669377,0.893690689745119,0.380942256391383,0.65484299098854,-5.83235139254694,0.884963103139463,"ALYREF",0.388331103959309,0.99999999109211,0.419140850127911,"","",""
"ATP5F1B",0.126407250184013,19.7252244940377,0.979473071024699,0.337317648283493,0.616889555535696,-5.77604165678511,0.87164715274945,"ATP5F1B",0.365824182924387,0.99999999109211,0.471960936155506,"","",""
"PADI2",0.125813764790102,17.8225657624685,1.20239128718226,0.241181574566919,0.527046024211045,-5.54412077418784,0.836161927485733,"PADI2",0.312545705208322,0.99999999109211,0.617655873851831,"","",""
"NCK2",0.125560750992099,11.5708890863729,0.752186175337822,0.460484054639179,0.717923969780408,-5.9014787667438,0.907220743568225,"NCK2",0.42573901161073,0.99999999109211,0.336785403691046,"","",""
