"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"ARPC5L",0.0402798882128623,10.7078460148892,0.647553466301665,0.518988495482024,0.694863280684879,-6.42256995378711,0.973927402255129,"ARPC5L",0.345002771532402,0.999999995552655,0.284842269134299,"","",""
"EPRS1",0.039625605266763,12.7575809582338,1.2739753791554,0.205898064010915,0.387716065345127,-5.85512465683283,0.939297260072113,"EPRS1",0.192502785554974,0.999999995552655,0.686347736885268,"","",""
"AHCY",0.0396209328351587,14.6135929229374,1.35108465183585,0.179999213440031,0.357999823538605,-5.75636450391475,0.93431458145632,"AHCY",0.177748536672126,0.999999995552655,0.744729392671141,"","",""
"SCCPDH",0.0396090072097488,12.1830494604367,0.938915931622782,0.350245451391291,0.539679281552387,-6.21875507620076,0.959296913661479,"SCCPDH",0.267953211875973,0.999999995552655,0.455627496152081,"","",""
"SEC23IP",0.0395891997025917,11.8645668302072,0.898491146460304,0.371307671240556,0.561313555331491,-6.25056190340173,0.961537242954701,"SEC23IP",0.278694726964417,0.999999995552655,0.430266078129006,"","",""
"ELAVL1",0.0395732395758941,12.25685425237,0.854489327967486,0.395065294307034,0.584240006957667,-6.29337644687959,0.963915315888788,"ELAVL1",0.290077814216686,0.999999995552655,0.403331120541208,"","",""
"YWHAZ",0.039389165284331,15.4715375032791,1.08683764888111,0.279962918830641,0.4707862521123,-6.07143997726576,0.951090296287299,"YWHAZ",0.233747510183596,0.999999995552655,0.552899487278093,"","",""
"RAD23A",0.0393732930121455,13.4682842577476,1.03512259868099,0.303339239522236,0.493960375267459,-6.12533266722399,0.954117414665878,"RAD23A",0.245253567473719,0.999999995552655,0.518071406353697,"","",""
"ZYX",0.0393471467507274,10.9267493095922,0.598018072679436,0.551321270807354,0.720842500973484,-6.47269421104305,0.976843553253076,"ZYX",0.357901572276321,0.999999995552655,0.258595251460413,"","",""
"COQ8A",0.0392565697904033,16.5836188883631,0.714622613747198,0.476661245401268,0.659136690061178,-6.40175950288049,0.971331833807132,"COQ8A",0.327264357192201,0.999999995552655,0.321790156637195,"","",""
"TPSB2",0.0391459475058644,14.2119396007534,0.37998359220623,0.704838035589409,0.829393872307833,-6.58324139178295,0.986400566414239,"TPSB2",0.411797820653528,0.999999995552655,0.151910667875115,"","",""
"CTNNA1",0.0390408696277937,10.3776302029782,0.355301680315534,0.723270222070304,0.840728841956596,-6.54186821383991,0.987431488571404,"CTNNA1",0.417425684512163,0.999999995552655,0.140699414975837,"","",""
"RPS3A",0.0389378808079277,13.2964897606538,0.695631831697032,0.488422195489249,0.66976938386229,-6.41500363373075,0.972483747666273,"RPS3A",0.332543537906173,0.999999995552655,0.311204608528387,"","",""
"MAPKAPK2",0.0389173773883149,11.9035293304887,0.484208335909574,0.629433952405036,0.778238872990868,-6.5238305780505,0.982145130443379,"MAPKAPK2",0.386399131396706,0.999999995552655,0.201049834437643,"","",""
"EIF4G1",0.0388184020726161,13.0380527868181,1.23624464645961,0.219531228407613,0.401772988899246,-5.90141035300538,0.942839869106451,"EIF4G1",0.199482111877427,0.999999995552655,0.658503692458598,"","",""
"G3BP2",0.0387462988222609,13.0485776707058,1.12964719372853,0.26157718372592,0.450799884881832,-6.02489275441347,0.949367040572027,"G3BP2",0.223824188173288,0.999999995552655,0.582400140371001,"","",""
"TIMM23",0.0387216193837387,9.47240454488461,0.332568127688822,0.740735808122201,0.850439766520627,-6.35237653092323,0.988446466976173,"TIMM23",0.422247202617755,0.999999995552655,0.130336660486803,"","",""
"MPC2",0.0386158933077665,14.0677316536914,0.676438273694666,0.500468522425238,0.681944963119084,-6.42803057179478,0.973623763547756,"MPC2",0.338588768249135,0.999999995552655,0.300623232803896,"","",""
"SEC22B",0.0385329211783958,13.4890238348242,0.834184629100261,0.40634915445884,0.593878978418683,-6.31029222155689,0.965894626255619,"SEC22B",0.294863607280171,0.999999995552655,0.391100639600684,"","",""
"UACA",0.0385241035815431,10.9888155793877,0.575222642721786,0.566971742553907,0.731625850589599,-6.36265231681036,0.978376864363944,"UACA",0.363255554285984,0.999999995552655,0.246438585478735,"","",""
"SH3GLB1",0.0383743912982517,13.328657434987,1.10747025955682,0.270993055092713,0.461401430051658,-6.04922436892781,0.951130513418638,"SH3GLB1",0.229087903450501,0.999999995552655,0.567041838917329,"","",""
"TWF2",0.0381552333962167,14.320674095151,1.01942353003032,0.310689387543892,0.501653963211715,-6.14118538872705,0.956378041274133,"TWF2",0.249073468794711,0.999999995552655,0.507673581021954,"","",""
"PDHA1",0.0381060970284679,17.7813136680913,0.875799753936008,0.383431889024435,0.573606060903662,-6.27519241962113,0.964130858314517,"PDHA1",0.284798011753471,0.999999995552655,0.416311770823038,"","",""
"ALDH4A1",0.0378773398866992,16.3581640395721,0.883036023375723,0.379530582771885,0.569494581269227,-6.26891760852065,0.963968821096657,"ALDH4A1",0.282756643460731,0.999999995552655,0.420753222683061,"","",""
"NDUFA12",0.0377968302600822,13.3390452689513,0.643241541104801,0.521675951192939,0.695468158274218,-6.44970974918898,0.97570526082476,"NDUFA12",0.345303095999907,0.999999995552655,0.282599183413594,"","",""
"PSMD1",0.0377134762285358,12.5739916624377,1.38932887800861,0.168103998986599,0.343123338573533,-5.70531506077926,0.934961776024508,"PSMD1",0.170362294390692,0.999999995552655,0.774421955108086,"","",""
"NDUFS1",0.0376757566728632,17.7525509157817,0.859540144642254,0.392288607484288,0.58185691712217,-6.28910645880832,0.965358860493575,"NDUFS1",0.288894599301017,0.999999995552655,0.406394304102306,"","",""
"LYRM7",0.0376546771088995,14.0742214601394,0.645086587986119,0.520485044682038,0.695468158274218,-6.44853319421332,0.975711546479963,"LYRM7",0.345303095999907,0.999999995552655,0.283591744742065,"","",""
"GLTP",0.0375995434965928,12.2199633807484,0.649389986894017,0.517730845222095,0.694345625833657,-6.44096966336626,0.97555204223845,"GLTP",0.344745753550113,0.999999995552655,0.285895959973345,"","",""
"S100A8",0.0374670903181364,13.7438996617737,0.206951420649925,0.836507579003199,0.912264353661784,-6.63368902164275,0.993333705330727,"S100A8",0.4529433906384,0.999999995552655,0.0775301198487993,"","",""
"YAP1",0.0374456521618818,10.1702267437047,0.458283609664043,0.648312904371388,0.792351720225329,-6.38032194145384,0.983902703906761,"YAP1",0.393406224080181,0.999999995552655,0.188215333878339,"","",""
"CCT8",0.0373971729808309,14.3807565620463,1.24007123343325,0.218119272503375,0.400724253201714,-5.89677738262449,0.944645862317344,"CCT8",0.198961409845372,0.999999995552655,0.661305959491986,"","",""
"TRIM54",0.0373433205653226,13.4051699011442,0.832742008543079,0.407158230957551,0.594157128924098,-6.31147882593493,0.967001756117397,"TRIM54",0.29500171026811,0.999999995552655,0.390236781248615,"","",""
"CLYBL",0.0372740260343596,11.2261919925328,0.380384728581766,0.704661531598615,0.829393872307833,-6.52252237502716,0.987037433311949,"CLYBL",0.411797820653528,0.999999995552655,0.15201943656355,"","",""
"HADHB",0.0372048527291113,17.4822965607487,0.803284549245356,0.423891759548914,0.609605514779707,-6.33526606902875,0.968572370500619,"HADHB",0.302671903936473,0.999999995552655,0.37274502602961,"","",""
"ME1",0.0369257593284305,14.0312574957302,0.863893414249392,0.389905075245552,0.579613383513173,-6.28540631826258,0.965819225901077,"ME1",0.287780674684987,0.999999995552655,0.409041111729706,"","",""
"RPS12",0.0368937192861498,15.5846222913474,1.02149505091429,0.309712736542403,0.500358908078087,-6.13910714793229,0.957678167230948,"RPS12",0.248430468045055,0.999999995552655,0.509040934467732,"","",""
"VDAC2",0.0366090553699152,17.1009624344326,0.953696544865302,0.342749579829493,0.53503284084495,-6.20498200230505,0.961559016802376,"VDAC2",0.26564623298331,0.999999995552655,0.465023068931869,"","",""
"TKFC",0.0365594063834322,12.0905879884495,0.849657140483041,0.397757500690712,0.587009782172802,-6.29264858646919,0.966857088445047,"TKFC",0.29145302017778,0.999999995552655,0.400381621919288,"","",""
"SDR39U1",0.0362557144095916,11.7149144909063,0.676983640290493,0.500124040552549,0.681900808859945,-6.42766540295797,0.975191367406995,"SDR39U1",0.33856684545914,0.999999995552655,0.300922268770924,"","",""
"RPS20",0.0362043829305554,12.990480189173,0.648230696200768,0.518458930026951,0.694671946450324,-6.44652055732291,0.976498115316066,"RPS20",0.344907773216841,0.999999995552655,0.285285640758277,"","",""
"OXSR1",0.0361425252200842,15.1246602916825,0.887544071321243,0.377112738381329,0.566692775610771,-6.26498287598959,0.965367335417187,"OXSR1",0.281365534239203,0.999999995552655,0.423528797439824,"","",""
"CRKL",0.0360903861374515,13.0677591212337,0.976472362619959,0.331404637602092,0.525287000131467,-6.1833461379424,0.960925140732692,"CRKL",0.260807378851098,0.999999995552655,0.479641418454687,"","",""
"RALA",0.0359434346182379,13.4847608464645,0.606723328713508,0.545536801714936,0.715329304364515,-6.472309359957,0.978454314407297,"RALA",0.355164245145979,0.999999995552655,0.263175946739044,"","",""
"ADRM1",0.0359133925781547,10.8333157512432,0.564457401952396,0.573854586881349,0.73685808512632,-6.48722293618472,0.980252043682918,"ADRM1",0.365853382472699,0.999999995552655,0.241198142646685,"","",""
