"","s02_t1_post","s02_t2_post","s03_t1_post","s03_t2_post","s05_t1_post","s05_t2_post","s08_t1_post","s08_t2_post","s11_t1_post","s11_t2_post","s13_t1_post","s13_t2_post","s14_t1_post","s14_t2_post","s15_t1_post","s15_t2_post","s16_t1_post","s16_t2_post","s17_t1_post","s17_t2_post","s18_t1_post","s18_t2_post","s20_t1_post","s20_t2_post","s21_t1_post","s21_t2_post","s22_t1_post","s22_t2_post","s23_t1_post","s23_t2_post","s24_t1_post","s24_t2_post","s25_t1_post","s25_t2_post","s26_t1_post","s26_t2_post","s27_t1_post","s27_t2_post","s28_t1_post","s28_t2_post","s29_t1_post","s29_t2_post","s30_t1_post","s30_t2_post","s31_t1_post","s31_t2_post"
"ATP1B4",-0.2394401374289,0.398975966973,0.1268750618003,NA,-0.1243864231673,-0.4641842083463,0.191330175208801,0.7964192050693,-0.463290784364201,0.4563848111294,0.287652704249501,0.536847514009001,0.4928310334631,NA,0.1330783860904,0.1556093516134,-0.0322728196916007,-0.446526642841199,0.2035772248298,NA,0.282546104772399,1.14172125855097,-0.652133128418301,-0.823987648405,-0.0392625456610993,NA,0.0672683363602999,NA,0.0216378105840995,-0.211119581047299,-0.0528255832448004,-0.3901308332638,0.00908094071969856,-0.649066533555201,-0.283537627102799,0.581872481056999,0.350271648413299,NA,-1.2917369288324,-0.6412098676031,0.287712791201001,NA,1.1873373551223,0.946726482705801,-0.6246286703722,NA
"G3BP2",-0.117200741358801,-0.0177075280333998,0.134836730635,0.0354110538293995,0.405357170363299,-0.175529617046701,-0.168290009232001,-0.0682642400879008,-0.229699435194899,0.1669788568349,-0.0157674404277994,0.1969905109792,-0.0287044684663993,-0.6026189605493,-0.214430751974,-0.0517809466330998,-0.174019726267501,-0.0688250655166005,0.120361583916701,0.0846173373125989,0.4160366637736,0.170044125775,-0.1378680236965,-0.220851185653601,0.172012578635201,0.314878219182999,0.348340616666,0.00689717734690021,-0.1792372045925,0.071451537035399,0.414794142524901,0.0420454139583999,0.1131881113317,-0.175412235253001,0.331376598185701,0.2027487998675,0.2846438773211,-0.281748214712,0.0763165305986995,0.3749438627662,-0.369478728306699,-0.0883408566970996,0.0293764154986,0.239899388194599,0.287743983229799,0.1268138397601
"STUB1",0.000582319915299223,-0.191835586763299,0.152243432746602,0.4124317195706,0.00130342315540055,-0.231054892965,-0.286800111113301,-0.1093194307338,-0.316276151354199,-0.000477497916099523,0.3250552253108,0.633991835596399,-0.1005458108699,0.2949872645253,-0.0423588436023987,-0.1057441796557,0.2094661841278,-0.191568375763801,-0.247419357448601,-0.0886192671352006,-0.3077249580382,-0.096889719228999,-0.3145682633962,0.524316827857799,0.0096503075615999,0.0941585169069992,-0.0870936120726995,-0.2244148253641,0.5083541457834,0.266763693398001,-0.105107414739601,0.0300949715083991,0.497576331923501,-0.199665428863399,0.135952096046902,0.1582959372821,0.116799844694199,-0.00493540201260068,-0.1772592192729,0.367123757582799,0.356830277084001,-0.00253871800799921,0.705248402297801,0.1353272737966,0.145554957199,0.2256314810035
"PACSIN2",0.5581696965614,0.1753629966259,-0.0609005470364998,-0.0297448478644,0.0897842363606998,0.287786320381201,-0.3270285793905,0.037511746790301,-0.3295015368198,-0.0365322553829994,-0.0126994773002007,0.3616188702321,0.2758941244685,0.1616601751342,0.0826924183241005,-0.00939810196240032,0.2726530790839,0.254150000481399,0.0786611742068999,-0.794837280807201,-0.3423555815437,-0.451403628007601,-0.326116297846701,0.241974800732599,0.077190240258501,0.2235447874196,-0.322873511758301,-0.151578722254401,0.2068916475059,0.200549207612399,-0.133264049531199,0.0310896579726005,0.1012858531377,-0.0608802279190002,-0.0687606729816004,-0.0152837525482994,-0.00229167026290078,-0.537465259506499,-0.486745237285701,0.225764236894801,-0.542875207098499,-0.0589207747767002,0.7983051800392,0.120443763912501,0.184781938248799,0.2455563957725
"SNX6",-0.5279106356141,-0.24480453374,0.119526574758,0.495060914839071,0.3223756581648,0.0580111842467996,0.4870806947681,-0.506920212828001,-0.0805961986088004,-0.611407811532301,NA,-0.568920818362601,0.1297395053132,-0.3169872031909,-0.390649414565098,0.362349398896601,1.61208594308911,NA,0.153624081423301,-0.6284893330469,0.233985902014,-0.2192181821007,0.344305813075191,0.77361433250743,-0.754079131023699,0.2248402551828,0.1898832144667,0.125252537338,1.14071414484211,-0.5415243997892,0.179805909008699,-0.59296238859196,-0.308676459171402,-0.6420016915633,0.71927233026152,-0.690359555554071,0.784407589162599,-0.215144707517339,-0.0998128414770001,0.65457405142709,0.2357370290382,0.0599426431276004,NA,NA,-0.617688595355199,0.585766051066001
"PSMD13",-0.996576955361899,-0.0181302780499006,-0.0601725886946998,-0.142068445763,0.00956004357639983,-0.0374772512980996,-0.0343726959600996,-0.0070153741211989,-0.196593682590599,0.0389597186928992,0.0623335976491006,0.242103543076599,0.1616764096532,0.0521878386112995,-0.121337527359,-0.143036482146501,0.0595161129960999,0.271357970177199,0.0473726199794999,-0.0440394792834002,-0.0637519609856003,-0.1233183026996,0.0296206408877993,-0.0466851256159,-0.256513989882201,0.161426440906901,-0.1632294985148,-0.384296851203599,-0.2107500813123,-0.0290377346269004,-0.00581533670550094,-0.0439870154114992,-0.0200306161263999,-0.101199299264101,0.0822352424957007,-0.0581234956524987,0.287913988282801,-0.1724146063203,0.1556968894806,0.2342520812504,0.0539731809342996,-0.3645502940324,0.2360316707036,0.0336379825677984,0.0331263768060985,-0.1965330262883
"FAF1",0.351090314185299,-0.253030594242698,0.111959575322501,-0.360333695546199,0.228577816364401,0.1237232025836,0.2117761505439,NA,0.285097786595799,-0.0340610654876006,-0.3318768389644,NA,-0.506579663580501,-0.841674875181701,-0.288368759459301,-0.341495384454699,-0.203664905182,-0.3775487390353,-0.4741226043675,NA,0.128900865139501,0.1287138924919,NA,NA,-0.0504264185963006,NA,0.127156665942701,-1.0227766309679,-0.264822977022799,NA,-0.412105088476199,NA,0.183580852717299,NA,-0.0183507095325997,NA,-0.5955352242249,NA,0.443185648537499,0.4074889703053,-0.6171764517157,-0.445586315620899,NA,0.158428542037401,NA,0.317650746063199
"PPIE",0.281771685349801,0.0802765759269004,0.364701635397301,0.563364922292001,-0.1440297986346,-0.122898907723199,-0.0476970278745004,-0.0606572579464011,-0.233887626520499,0.416730749217999,NA,-0.4302313024389,-0.6797955322074,-0.483749444791199,0.350063678949999,0.379623160419401,-0.752156717620998,-0.335804639691,-0.0715948900573,0.1522386699503,-0.708181137223599,0.0308822566953992,NA,0.0143043739747011,0.145272093426501,-0.373629179125698,-0.736138567002799,-0.185647079226801,0.1253134442091,-0.209321578845801,-0.148062683900099,-0.024926261767801,-0.6226645290284,0.569221030289899,0.0151221042141003,-0.1152592435692,0.2799675569862,-0.9691396064296,-0.0211094403366996,-0.5894619053339,0.0603521214697,-0.334793294774499,-0.656188603973201,-0.1713386322291,-1.85389717565451,0.3772965772737
"COPS3",-0.132886101270101,-0.0386946871877001,-0.2412412091217,0.2255670693164,-0.0410114870590998,0.0942792746493986,-0.1556379523962,-0.1522543675843,-0.334868408841299,-0.0563606400587986,0.388647202875299,0.146433989341199,-0.172581068753701,0.0977834392500991,-0.0552271274749998,-0.4020751928061,0.1493216871207,0.102810104165101,-0.0410877958084992,0.0626630317933987,-0.1484554548808,0.00714889962999976,0.177603864677199,-0.0757329980759991,-0.241230031862999,0.1291321026719,0.1359653203133,-0.0816466275124998,-0.0185863048482986,-0.00894928080660051,-0.0175856145228988,-0.0859331583903007,-0.0507458899023998,-0.211262346328899,0.322201955895199,-0.0196158947648986,0.0586720782143999,-0.922683956474399,-0.0504740683915994,0.231547769627801,-0.380420436166599,-0.3263626558207,0.8350757282603,0.100770960198499,-0.0560018703957006,0.3250794220088
"RPL26L1",NA,0.3769647576698,0.015651875111601,0.249312318411901,NA,-0.613558056759199,-0.0272478295317988,0.373976010751599,0.896862834269701,0.0181649739492009,-0.0075195568373001,NA,0.792895116946401,-1.1710574027943,-0.271956569752899,0.4975123197052,-0.465297490527101,-0.469638251358901,-0.53658891241,-0.5775936183101,NA,0.193623702321,-0.179250050016199,-0.9397752654145,0.469233763367299,-1.1080317937424,0.487805885584299,-0.5488818589071,0.370092759974101,0.807388261205201,-0.7578923988039,0.440588327822599,-0.394137719608601,NA,NA,0.216289689000199,0.1305761313803,0.647072513822399,0.1057409353681,NA,0.717323495438499,-0.0911134364338988,-1.0195949509318,-0.352854002232899,-0.508643805772,NA
"NSFL1C",0.2507917106504,-0.1188716345917,0.0129273606004006,0.1655313002616,-0.0193954287746987,0.0753637905239,0.0481434103375005,-0.0745993288914999,-0.0672643503353001,-0.138080508088802,0.161832549922201,-0.1721779840178,0.2068970419423,0.107786646376699,-0.121937112365199,-0.1731996232479,-0.1510160454665,0.0955327499649012,-0.0225096707918002,-0.176900441309499,-0.391919817224499,-0.0414594710816996,0.157890184348199,-0.124823063399798,0.125979430984801,-0.0502949877845005,-0.102012109616201,-0.368086604337,-0.0142700391771999,-0.00451477915079934,-0.0371908230329012,-0.2753076516879,0.0410069034677001,0.155623692599899,-0.112142654329102,0.00926191230260009,0.239665889142099,-0.276862270274199,-0.2516680363803,-0.00773485119909978,0.0586615696203996,0.1055082201534,0.519871177079501,0.2282648901245,-0.0551165297971998,-0.1192766567326
"MACF1",NA,NA,0.3008798088656,NA,-0.2568287467207,NA,0.0351831525217001,NA,0.651999603479499,NA,0.852535908976801,NA,0.3033452629253,NA,-0.3109405883714,NA,-0.1724188509068,NA,-0.710602958875599,NA,-1.0834457815762,NA,-0.559039937278701,NA,0.155165718665,NA,-0.7961916349095,NA,0.2667209490146,NA,-2.9203405403964,NA,0.340814171941199,NA,-0.990737638798699,NA,1.1403044100503,NA,NA,NA,0.7879126181207,NA,0.0030330532427989,NA,-0.511023191637699,NA
"PPP6R1",NA,-0.685585077169041,-0.3885131749065,0.309428751787401,NA,NA,NA,NA,NA,0.4220326376609,NA,-1.12703129439864,NA,NA,NA,NA,0.847977645660611,0.334163553159931,0.29094420262517,NA,NA,NA,NA,NA,0.407945672050751,0.54468099034251,NA,0.1315690681446,0.3803519130983,-0.0952896358400999,NA,0.25346771623812,-0.70971460100832,-0.00972768128850987,NA,-0.403873379196401,NA,NA,NA,NA,-0.25968255110398,NA,NA,NA,-0.1969357800661,NA
"LIMCH1",0.1754458470336,0.136582864872999,0.0282564532506999,0.168509802572501,-0.2587157224451,-0.0128609281807002,-0.1472106287799,-0.465293775862401,-0.0508072042480006,-0.166158864308901,0.2704363030817,0.213375824595099,-0.1002518390268,-0.0859582290506999,0.0952231612385006,0.1418202293065,0.2722113507479,0.330706472002099,-0.0477004219154988,-0.123618957310999,-0.281205997368399,0.0979687745973994,-0.227743210693701,-0.287684215509399,-0.0101659977215007,-0.334505651091899,0.226560499878101,0.2168939937978,-0.1205483453878,0.307503872705,0.0763046617940013,0.0549813043051,0.325231040288299,0.2021961544643,-0.2482380138911,0.0537380753491998,-0.550143156833501,-0.3432706062639,0.158987430057699,0.0483349170359997,0.181390566669,0.253144469612701,0.0304556636779996,0.0157096664904,0.099096533026799,0.2485747862428
"USP24",0.0747079890776003,-0.532703560251399,0.0329979726004002,-0.1677287550297,0.5464792887818,0.2962457741886,-0.266387737100199,0.300868380996199,-0.416702685339201,-0.2468534675476,0.0612546642800993,0.1834596239924,-0.3250110127185,0.4865617216395,-0.2473663200581,-0.543492095844901,-0.374502706283701,0.0507252466313002,0.118421363186,-0.298782031763,0.0593437478573993,-0.0478698523879011,-0.461071701183,-0.0176100256450002,-0.425948816866599,0.567029488369,0.2115610356876,-0.231474991372799,-0.6717098236703,0.219906310105801,0.1098021428725,0.382920555208601,-0.561965425084699,-0.1684790146177,0.394690980847301,0.577204308353499,0.4465447204021,-0.631551472879101,-0.1109256619742,0.678907895473099,-0.809882096643001,-0.2876289254495,0.539114133132399,0.313277088263,0.350312915485899,0.194366761630199
"MAPRE3",1.2932437783124,0.204967219509099,0.4220664196542,0.6419630690262,-0.1053088444952,0.139033126920399,-1.05969136846501,0.117323777665199,-0.3067442054637,-0.248652072146399,NA,0.498258307338821,-0.5411061970361,0.4771155700557,-0.442312676899,-0.1059379261887,0.1431509279743,-0.741602136385699,0.4753841447545,-0.213386021441199,-0.4441550883048,-0.00888028365199922,NA,0.0623555556006004,0.0705489168766,0.291322473463399,-0.116013408948701,-0.2999548077246,-0.0905363312954997,0.2124859927117,-0.1456029932791,-0.2214761168711,0.0454362170845002,-0.00680548738989906,0.237386028954301,0.344865692981399,0.495168441638601,NA,-0.536650538908098,0.403022264271801,-0.152346068194699,-0.901709137637299,NA,0.0975980174173294,-0.00168471112479907,-0.209746676332401
"SHOC2",NA,-0.315234623250999,NA,1.09082298015256,-0.0421607950090994,-0.7349635650097,-1.64119724766722,0.7704689028595,-0.779381575320299,0.1716394467788,NA,-1.4224155186881,0.7878527896618,0.981064074234551,-0.3322393971753,0.0255648098283991,0.463193710636499,-0.7078984361792,NA,0.614709921465741,0.1396565774804,0.768393248639899,0.4136675347058,0.217625560021299,-0.295050017856299,0.3949709762664,0.4810100158052,0.3033401924075,0.908761574239991,-0.0385999885104003,0.0562921705015,-0.169885925377201,-0.575573061281199,0.134008954878999,NA,0.452350172318202,0.4503488162705,NA,NA,0.842036883789,NA,-0.801273879874699,0.58355556101454,-0.393585803079,-0.0524530615001009,-0.6956074422421
"NEU3",-0.8436473499789,NA,0.4998481110617,0.3712114586466,0.228051996295601,-0.104864924944799,1.3752411631678,-0.3552351792318,2.3309182715514,0.4396334313038,-2.2346988746168,0.68644714393335,-0.224839810772,NA,0.2104132091621,0.00931258405690016,0.1177468635795,-0.2534835334604,-0.248810291393001,0.308307873129401,-0.0941014075318005,-0.1759893555224,-0.2132357203715,0.288393871358,0.0144159567711988,0.795628932293001,NA,-1.44701788471035,-0.984480187085602,-0.432599290868099,-0.1560589236912,-0.322548274658599,-0.4337972392533,-0.491272705517801,-0.5803488878895,0.722074480444499,1.1685394594721,0.5297837280227,-0.1663908198827,0.5528167169354,0.948984035908898,0.1812259532146,-4.2200571093913,1.0259678505114,0.343277302830799,0.723679144075598
"PA2G4",-0.3863429317311,-0.2344370845487,0.1694291936242,-0.120621595234699,-0.227423417819699,0.0116224701237009,-0.131368199556201,0.2314784496852,-0.0701154039527001,0.00867631845849992,0.280731586272799,0.3452218062505,0.325138547761,0.1883587829508,0.222590843638599,-0.1516348131643,0.150691661381099,-0.0410787036394016,-0.0209050712593992,-0.2289057641071,-0.1960426248343,-0.0132286972197999,-0.1837703973817,-0.0804552350019989,-0.5269856846301,-0.111208685200801,0.0501508404323996,-0.359213499268101,-0.0282972206658005,-0.029282311366801,-0.1271852537587,-0.0994639408399003,0.00333263349670077,0.160511915555499,-0.00823437528500115,0.425636700179501,0.3174222429208,-0.0147565232971001,0.490978270505201,0.115216654131,0.1419925233782,-0.103117500584501,0.3918592366465,-0.0788162992597989,0.2085623949186,0.2817045038044
"SPG7",-0.107785244623301,0.3000960789189,0.564907027931801,0.0981959620613999,0.199140673939301,0.0409266227835001,-0.0290740327015993,-0.0882301673013011,0.2577320646992,0.213387432614399,-0.2814722928123,0.291302092853,-0.418046065759501,-0.3915254847619,0.166204770202999,-0.2945554441998,-0.0127783957229983,0.1857297725098,0.4842249924524,-0.00583205692220012,0.169582643027301,-0.0157804115999998,0.331806909138699,0.105957065260501,0.114323411115,0.0810789238064995,-0.0879912417633015,0.314480808896199,0.0857868447360008,-0.296232767798601,-0.304333367716501,0.2318491529022,0.4119395906005,0.0774406500857001,0.2203599812606,-0.0501957570883995,-0.191869840818901,-0.390686110482301,0.161409014074801,0.239883458104099,0.207388314533201,-0.00790680922309939,0.392745275503501,-0.0578255683729001,-0.3591780351649,0.0142290551079007
"CAMK2A",0.4476656884228,0.203975457381199,0.4135106176017,0.1744344254992,-0.023966082869201,-0.324960596287699,-0.172736332925799,0.675703908519099,-0.4060592914606,0.0264784098140005,0.3089573299244,0.1547019709433,0.0868999079663997,0.256412916689101,0.336520444262801,0.0453129701565995,0.0630350894317004,-0.0627390771057001,0.3057470605847,-0.313701239786901,0.3767013512481,0.425890424271699,-0.0197316103737002,0.759925919540301,-0.3070649422794,0.7622267144031,0.2961805645695,0.0617680127079989,-0.3438262333936,-0.342773514728998,0.4008388729501,0.0125212357286006,0.2141182940475,-0.4786086274017,0.7572947299699,0.5739366115282,1.0895510139338,0.118953046395001,0.0412325059044001,0.7269019277956,-0.7216849497966,0.1620956926115,-0.0150638468771991,0.2365102363723,-0.1455903205831,0.134463160414601
"RTRAF",0.303198177101599,-0.0248503710522989,-0.0889388524993002,0.1750321906576,0.0611015104077008,0.1183754066536,-0.0223401617729007,0.551361607042001,0.0714393142365992,0.259424103423701,-0.0765478578119989,0.481152371752399,-0.0188024519381997,0.2568722503276,0.165784170602999,-0.0203934163111992,0.355657970492599,0.363139907444699,0.0599023484498993,-0.0687641595219013,0.0225922603242985,0.376040188947501,0.2752071049278,0.5131957660355,-0.2693710358926,0.513501792623499,-0.0781304172022992,-0.0369551771429997,-0.011341862899199,-0.186326898667501,0.5823231627705,0.1492856073325,-0.2247114962925,-0.5829234494395,0.3820232473473,0.330202085899801,0.5884592737946,-0.2380301882325,0.0806142573333997,0.7973931621049,-0.509327399523899,0.0100928156858995,0.330603963726599,0.166619615213099,-0.0811085716932993,0.011785097353
"RUVBL2",1.84026306049207,0.392352798583499,-0.0741643598835999,-0.0877855841077011,0.0652076880558692,0.42690184261993,0.7951899915256,-0.829660083631449,-0.761266572358979,-0.152727105783809,NA,-0.128001032624299,0.22047588897885,0.00776873542750067,-0.82711849459001,-0.420270433140841,0.861897022717679,0.25928172866945,NA,-0.780543760579819,NA,NA,-0.14603644583269,1.19128071427629,0.332585164372359,-0.562400887238599,-0.770493085650031,-1.77342115027925,0.518218039913991,0.621391077181981,0.47362764578995,-0.88442187649045,-0.15674379465586,NA,0.12319196302076,-0.83629756720552,0.365426239068219,NA,-0.80675372040314,NA,0.686391177976461,0.96373318350814,1.28100687592654,NA,-0.0192413235600206,0.79206682179468
"PIN4",-0.435625124788499,0.206268888842398,0.336379490195201,-0.4631502218398,0.0329498071857,0.0526914853471006,-0.0276714739875015,0.482848997029899,0.3787326747536,-0.133297251352699,0.2140967991021,0.0195022241536993,0.439349402247801,0.670435894388099,0.380588925486601,-0.6587883371184,0.2674120091782,0.0421809006701999,-0.2604143584021,-0.2434322630212,-0.0621208612899,0.5062171177428,-0.0525504276786002,0.668565622789501,0.0274931875449997,1.1914617895485,0.1380591953933,-0.5295137369099,-0.213971476309601,-0.263033189594999,0.0909991377494013,NA,0.302057173515699,-0.5722040018376,0.2587470284269,-0.0836407882309,NA,-0.7036268034737,0.318357401803301,-0.3085499203818,0.2744136159554,-0.177329805595299,0.378961117571301,-0.594773822557999,0.125418906231401,-0.3696980533455
"EIF3L",-0.121512428565799,-0.288492310492099,0.1361175189866,0.187976087418201,0.0447293325079006,0.0886422502317998,-0.1397881111589,0.0889858472078995,-0.204335751609401,-0.109854467599501,0.218487382472901,-0.395261460589099,0.1743249371986,0.2301512494675,0.192196717819801,-0.0742846342667995,-0.1439897042643,-0.175316174490399,0.454857211096899,-0.2373545625313,0.240268657830502,-0.0948017844916009,-0.0868755882868992,0.0160214960773999,-0.00189375319440011,0.308315316845,-0.0203919345368995,-0.345563128277899,0.178780757442199,-0.390445747780099,0.1731068146781,-0.126371153625101,0.219280739672501,-0.383565093742,0.202006453503701,-0.0874430389670007,0.2054546633535,-0.4187024809432,0.122222018723399,0.711786304127399,-0.393275469041301,-0.1232110263553,0.601409870350102,-0.0917503423020012,0.1413326725761,0.0530970027127999
"PLAA",-0.190299950705199,-0.1285053499459,-0.00234453207760055,0.1716871166893,-0.2483255489703,0.3379869382776,0.00427505570459985,0.0066182176845988,0.0386542286593006,0.0818390318251989,0.417856304724999,0.357905215183299,0.0306365298013009,0.0645090311983001,0.0404108137979993,-0.1856443276337,0.100444471567,0.1177871912288,-0.097717845639,0.1834180883528,-0.0433862472180007,-0.0554186847256002,0.1061064808046,0.0234945924238996,-0.0226071052129004,0.1572845169326,-0.373980459060599,-0.1940529195147,0.1260752604102,0.332752652788599,-0.392610850988699,-0.1312236867095,-0.0833655619518989,-0.00582775102500044,0.4280522575364,0.2817454069422,0.0724534545626998,-0.322991213380799,0.00337267806740016,0.206934234156799,-0.00234092814690001,0.0700097113618998,0.4792684376247,0.0960415505965013,-0.0799986771843013,0.155148459231999
"RUVBL1",0.828482468674,0.3597556752463,0.0225086007702,0.164072363235301,0.0902058281587994,0.3107682503642,-0.121021017462599,-0.5087270714958,-0.0305766009680006,0.125614616725001,-0.0266304704404003,-0.3360680898073,0.2388606578533,0.0133369474024008,-0.218943985170299,0.2347117738392,0.552422698706501,-0.0443675178194987,-0.3522463339352,-0.123820161294201,0.2450306566032,0.117203542493401,0.236419229620001,0.0730621743099,-0.271698423292801,0.127883354216799,0.0202834831400001,-0.0278166555460011,-0.00934840492069888,0.111813669943801,0.450135321842,0.0539643304921,0.5159188966185,0.2242640154242,0.253519834221802,-0.0996490449134999,0.5479268986668,NA,-0.0915482837260004,-0.0357845911663013,-0.0316115866422013,0.0716911263634987,0.4291810034675,-0.3861208665953,0.162302329810601,-0.154170689486799
"NUDC",0.291699332668701,0.254315334531201,0.00101927806169932,0.0707955135760994,-0.1466578010301,-0.0809516606220999,-0.434333831110001,-0.1135745582441,0.155229680630001,-0.143020988938201,-0.1218021943855,0.297216418687499,-0.211540187256201,0.6711284412842,0.212161529711299,-0.0527505458669992,0.00697742400829959,-0.0834003597976007,-0.0794039543949996,-0.9924087233729,-0.2359702348389,-0.4886573592456,-0.2677908857942,-0.309655084609199,-0.0617786129250995,-0.102671165743201,0.2989950495542,-0.4575526020467,-0.376790076221299,-0.143511065974899,-0.0465879858003007,0.3606070199908,0.1398864640942,0.2866250615724,-0.183837706757298,-0.750935115732799,-0.151712762691901,-0.452183020450599,-0.1667714331335,-0.3733647895122,0.1830945132438,-0.4659163574565,-0.123106346381402,0.1364920297823,-0.267246963206201,-0.0366000182755997
"BCS1L",-0.1233284540948,0.4727168329671,0.1469699591199,0.3198710045256,-0.1649147408678,-0.2051434774218,-0.724866995577699,-0.425702127941699,0.2630530124906,0.0506373057190004,0.601418785286,0.362575741067701,0.0411061619410997,-0.508633626343499,0.0636729228015014,0.285919056412299,-0.0823680897155992,0.373691666055802,0.0428604352486008,0.151552040085001,0.0676343742015,0.252009806260901,0.139568243938999,-0.1268853219183,-0.0531979433893994,-0.2971256579533,-0.0128929227780006,0.2076585943152,0.085853909580301,-0.0501615893527987,0.1248451807528,0.192773546356801,-0.00455971890569984,0.486371251939,-0.0473368003608989,0.2876452062651,-0.494047499523001,0.175260495864499,-0.4220551563343,0.0765883656055006,-0.149499635580501,0.2911285600178,0.177658353660702,0.4223682819609,0.0222115123256987,-0.258193765908
"VDAC3",-0.526764590773499,0.226959329186098,-0.0112098282246009,-0.3428191112422,-0.514643688922899,-0.193919266374298,0.0177727537429,-0.609506588090301,-0.278473662562,0.0871874833476021,-0.8614385734735,-0.6808582823259,-0.300621776740901,-0.585511659046198,-0.2763100919172,-0.679788276091301,-0.3221140465898,-0.0907435657198974,-0.3552927112421,1.2802190454556,0.4730086037777,0.342630672171801,0.158667786077903,0.1019019304319,-0.222869179798799,-0.104192755020499,0.261933010684,0.3603700164714,0.454000025105,0.3499505354192,0.0105620548240992,0.4076777456056,-0.0698196141254996,-0.652215234813699,0.0732621301620995,-0.209850968115102,-0.412402514220098,-1.0818391179359,0.308234249139101,-0.206642499028799,-0.0220933354276021,0.102660639156902,-0.0148804444210029,-0.346970349592201,-0.178018045711198,-0.0273066857358018
"CFL2",-0.690312130980502,-0.0766836314902015,0.0408583583017013,0.294476518341799,-0.1407372741191,-0.00725509062820251,0.2059466242589,-0.0717418302549007,0.2691810237061,0.2533978349222,0.603649079323802,0.212074226768799,-0.005016387284698,-0.0381923287903021,-0.0512534057358991,-0.0880962389780002,0.152408880954201,-0.0753898095052996,0.0476403701996979,0.123770882251399,-0.3309963288911,0.00228412703199865,0.314894573620897,0.2464044951052,0.1173124224342,0.0876507587299002,-0.302818704604899,-0.0554970065721996,0.0170484867058001,0.0312065372852004,-0.2533151383807,-0.189076448755102,-0.3223085913842,-0.0303045745815993,0.181227952712501,-0.1101016417817,0.00302746133909793,-0.0694223346147993,0.4128689845117,-0.0168878207344001,0.2486091143214,-0.0512007724847017,0.3736127298117,-0.0646961903051988,-0.00340473363440097,-0.00423983568300201
"FARSA",-0.1016072730513,0.1556644443331,0.215677760547001,0.1824295762696,-0.0266644377534,0.175435557725899,-0.1044491444791,0.0796749970991986,0.0343993680794004,0.0882850935366992,0.2400677034142,0.411468037592901,-0.0881600024705005,-0.126841430968499,0.051878562365701,0.853792087471801,0.0270590080766997,0.2778311927341,0.00892867044620083,0.6077333519075,0.2269213453436,-0.0798488613444999,0.2446417086484,0.1402347478758,0.189408904571101,0.3334779181247,-0.0785513601010983,-0.17110905629,0.3399799497526,0.112591858939901,0.024549969748799,-0.0574717386105004,0.2102485087043,0.1416337982666,0.243783458481001,0.0390846931679008,0.680990169493199,0.0899302410067992,0.376397043043699,0.142806330121299,0.0415140463524004,0.1923247822509,0.0812213346194994,0.186839408495999,0.1142938106013,0.017934356294699
"DRG1",0.0823043492522793,0.15095476785198,-0.1820095733847,-0.184898120858199,-0.207284901122009,-0.0120740149784009,-0.64960823577619,-0.289139544592,0.0510488397566995,-0.405672205415389,1.01619845359913,0.235697498228651,-0.11938651692293,0.7651905647432,0.0990736421837912,-0.165978294230301,-0.64504219832412,-0.281333057296751,-0.51769690440217,-0.68071275117379,0.600168368650841,-0.755273692862382,-0.428969200494571,-0.35289588277322,0.407914585664109,-0.1697982448394,0.475641178710161,-0.0566571644703995,0.552572542954699,0.74762834239232,-1.22801775034566,0.230852797107429,-0.6531622423896,0.149360672716499,-0.0820918238549897,1.05965579188807,-0.125855113364899,-0.687460303030571,0.34880883827946,-0.610859213563002,0.586950727671651,-0.352432354338861,0.870724354211619,-0.611501038997581,0.176634565313298,-0.125773096479001
"NCKAP1",-0.420585751256599,0.1892618198597,0.0600947686956008,0.161695258898099,1.38087839411101,-0.2816540435751,-0.0175363645110007,0.0902799279244988,0.2176797813552,0.143662595097499,-0.3995133524112,0.59656790877716,-0.578900826269001,0.3085549802197,-0.0686332460735013,-0.201153326896399,0.111842493520101,0.0221883752510994,0.3211226428812,0.907708193398999,0.198589924362299,-0.031594309713201,0.726015754097601,0.143801161496599,0.1489767327857,0.144941098693099,-0.00367351239470004,-0.2815934275042,0.3759094483343,-0.1394770018768,0.875161159505499,0.525968424568701,-0.5062891076029,-0.626333593086601,0.652191313153001,-0.317832184260501,-0.4757609004477,NA,0.109699855803999,0.2502537880902,-0.413980109716761,-0.00747987142369944,0.0606115266223988,-0.310019361633699,-0.00724379558210053,0.432651351699901
"CNPY2",0.1659024149356,-0.1083867579461,0.263881054836499,-0.108522744409999,-0.0459820915991997,0.200306206975901,-0.160208721905398,-0.1677898967571,0.5845840478258,-0.4568920111795,0.5015552380614,0.0943728973063003,-0.0522788861494998,0.7169225586844,0.0541180600323994,-0.0224678101350992,0.992536562447,0.377476248331899,-0.181143985704599,-0.0935121271200003,-0.3361864115943,-0.301848583241899,-0.0933625774099998,-0.485839193280199,1.1875201913852,-0.043292024195301,0.2741112472997,-0.4550820894605,0.1059886243335,0.300585812718401,-1.0702417338111,0.000996843391298796,-0.3838768942244,-0.151585795476,-0.277706239039899,-0.1075815627983,-0.1061022206296,-1.0047053033524,-0.1757657655335,0.0182252039679991,0.473976027144701,0.113034520692301,0.1577411079769,-0.0315148482958989,0.1994740275897,0.0212791085891002
